,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Estimated-In-vs-Out,Category_Likelihood_Average,Category_Likelihood_Stdev,Category_Sample_Count
0,4102,20.png,lamp,wardrobe,0.9967606663703918,-60.80674743652344,In,-60.80674743652344,NA,Out,-28.39855194091797,4.157048225402832,500.0
0,4103,66.png,mountain,mountain,0.9999542236328125,-21.284454345703125,In,-21.284454345703125,NA,Out,-15.634451866149902,4.625983238220215,500.0
0,4104,1.png,chimpanzee,chimpanzee,1.0,53.57677459716797,In,53.57677459716797,NA,In,9.814994812011719,8.861466407775879,500.0
0,4105,60.png,pine,pine,0.9918394088745117,-45.7457275390625,In,-45.7457275390625,NA,Out,-27.232725143432617,4.399219036102295,500.0
0,4106,36.png,skyscraper,skyscraper,1.0,-18.185546875,In,-18.185546875,NA,In,-26.345703125,4.597774982452393,499.0
0,4107,42.png,television,television,0.9999971389770508,-69.61245727539062,In,-69.61245727539062,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,4108,95.png,baby,computer keyboard,0.9999675750732422,-16.019302368164062,Out,NA,-16.019302368164062,In,-17.066871643066406,5.283982276916504,500.0
0,4109,84.png,pine,oak,0.9954987168312073,-12.942459106445312,In,-12.942459106445312,NA,In,-21.606582641601562,3.2677195072174072,500.0
0,4110,86.png,poppies,poppies,0.9307569265365601,-12.638656616210938,In,-12.638656616210938,NA,In,-30.613161087036133,4.7284979820251465,499.0
0,4111,78.png,dolphin,dolphin,0.9961903095245361,-36.37205505371094,In,-36.37205505371094,NA,Out,3.4630191326141357,9.63190746307373,500.0
0,4112,10.png,turtle,cups,0.9999948740005493,-55.499725341796875,In,-55.499725341796875,NA,Out,-25.841064453125,3.5775413513183594,497.0
0,4113,0.png,bee,maple,0.8989933729171753,-60.382843017578125,Out,NA,-60.382843017578125,Out,-26.0412540435791,4.388068199157715,499.0
0,4114,19.png,sea,sea,0.9983956217765808,-13.557418823242188,In,-13.557418823242188,NA,In,-24.380407333374023,4.902921676635742,500.0
0,4115,11.png,clock,clock,0.999998927116394,6.9517822265625,In,6.9517822265625,NA,Out,11.511752128601074,8.663902282714844,500.0
0,4116,50.png,mouse,possum,0.9878287315368652,-24.753524780273438,In,-24.753524780273438,NA,Out,-18.71575164794922,4.381153106689453,500.0
0,4117,34.png,plain,plain,0.5053426027297974,-7.815216064453125,In,-7.815216064453125,NA,In,-22.751506805419922,4.115305423736572,499.0
0,4118,72.png,mushrooms,mushrooms,0.9810127019882202,-3.3724212646484375,In,-3.3724212646484375,NA,In,-24.507596969604492,4.159605026245117,500.0
0,4119,76.png,beetle,trout,0.9906352162361145,-6.141082763671875,Out,NA,-6.141082763671875,In,-23.150833129882812,4.41969633102417,500.0
0,4120,10.png,squirrel,crab,0.8826141953468323,-42.34254455566406,In,-42.34254455566406,NA,Out,-22.614057540893555,4.27393102645874,500.0
0,4121,6.png,train,train,0.8871908783912659,-26.934982299804688,In,-26.934982299804688,NA,In,-26.38922691345215,4.840188026428223,499.0
0,4122,70.png,possum,mouse,0.9915593266487122,-33.64924621582031,In,-33.64924621582031,NA,Out,-24.837398529052734,4.986952781677246,500.0
0,4123,19.png,seal,otter,0.7975508570671082,-46.12995910644531,In,-46.12995910644531,NA,Out,-26.42733383178711,5.204813480377197,500.0
0,4124,79.png,telephone,telephone,0.5824027061462402,-23.73809814453125,In,-23.73809814453125,NA,Out,-22.083080291748047,4.413056373596191,500.0
0,4125,57.png,skunk,skunk,1.0,-14.8758544921875,In,-14.8758544921875,NA,Out,-10.992105484008789,6.1808600425720215,499.0
0,4126,62.png,wardrobe,flatfish,0.7191491723060608,-57.19477844238281,In,-57.19477844238281,NA,Out,-29.095705032348633,4.381448745727539,499.0
0,4127,58.png,boy,fox,1.0,-54.71771240234375,Out,NA,-54.71771240234375,Out,-36.36833953857422,5.076505661010742,499.0
0,4128,15.png,cockroach,cockroach,1.0,22.955093383789062,In,22.955093383789062,NA,In,4.0243048667907715,8.63873291015625,499.0
0,4129,80.png,road,ray,0.5409565567970276,-5.0663604736328125,In,-5.0663604736328125,NA,In,-21.74357032775879,5.767826557159424,500.0
0,4130,41.png,bowls,pine,0.7113112211227417,-44.79704284667969,Out,NA,-44.79704284667969,Out,-27.232725143432617,4.399219036102295,500.0
0,4131,6.png,tulips,tulips,0.5733413100242615,-18.199935913085938,In,-18.199935913085938,NA,In,-33.08617401123047,5.19976282119751,498.0
0,4132,93.png,lobster,lobster,0.9525543451309204,-34.97477722167969,In,-34.97477722167969,NA,Out,-32.254920959472656,5.499017238616943,499.0
0,4133,18.png,television,television,1.0,-31.276138305664062,In,-31.276138305664062,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,4134,21.png,lizard,lizard,1.0,-10.49560546875,In,-10.49560546875,NA,In,-22.670621871948242,4.857696533203125,499.0
0,4135,68.png,tank,hamster,0.7673609256744385,-21.768524169921875,In,-21.768524169921875,NA,In,-29.36024284362793,4.207229137420654,500.0
0,4136,68.png,man,woman,0.9644388556480408,-54.13285827636719,In,-54.13285827636719,NA,Out,-38.55459976196289,5.135137557983398,498.0
0,4137,30.png,chair,chair,0.9999991655349731,56.489837646484375,In,56.489837646484375,NA,In,31.810848236083984,8.783584594726562,499.0
0,4138,65.png,cockroach,cockroach,0.5257087349891663,39.45325469970703,In,39.45325469970703,NA,In,4.0243048667907715,8.63873291015625,499.0
0,4139,13.png,sea,sea,0.9998890161514282,-40.19190979003906,In,-40.19190979003906,NA,Out,-24.380407333374023,4.902921676635742,500.0
0,4140,9.png,possum,possum,0.9996156692504883,-7.2852020263671875,In,-7.2852020263671875,NA,In,-18.71575164794922,4.381153106689453,500.0
0,4141,88.png,train,train,0.8974247574806213,-51.638336181640625,In,-51.638336181640625,NA,Out,-26.38922691345215,4.840188026428223,499.0
0,4142,30.png,dinosaur,dinosaur,0.9985858201980591,-40.21589660644531,In,-40.21589660644531,NA,Out,-11.278708457946777,6.072087287902832,500.0
0,4143,75.png,dolphin,dolphin,0.9999921321868896,20.862762451171875,In,20.862762451171875,NA,In,3.4630191326141357,9.63190746307373,500.0
0,4144,58.png,rocket,rocket,0.9999442100524902,-9.736129760742188,In,-9.736129760742188,NA,In,-9.295358657836914,6.528632164001465,498.0
0,4145,66.png,shark,shark,0.939774751663208,-16.016143798828125,In,-16.016143798828125,NA,Out,-13.17357063293457,5.9391303062438965,500.0
0,4146,30.png,house,house,0.9999016523361206,-29.7469482421875,In,-29.7469482421875,NA,Out,-19.910140991210938,4.837407112121582,499.0
0,4147,47.png,butterfly,spider,0.99998939037323,-48.950408935546875,Out,NA,-48.950408935546875,Out,-23.826330184936523,5.917525768280029,500.0
0,4148,9.png,television,television,0.9999986886978149,-21.609024047851562,In,-21.609024047851562,NA,In,-29.29294204711914,4.819297790527344,499.0
0,4149,49.png,flatfish,flatfish,0.9999992847442627,-34.67584228515625,In,-34.67584228515625,NA,Out,-29.095705032348633,4.381448745727539,499.0
0,4150,36.png,mouse,trout,0.5958321690559387,-25.553497314453125,In,-25.553497314453125,NA,Out,-23.150833129882812,4.41969633102417,500.0
0,4151,34.png,porcupine,seal,0.51185542345047,-31.705520629882812,In,-31.705520629882812,NA,Out,-24.999483108520508,4.5774078369140625,499.0
0,4152,35.png,roses,roses,0.9966444969177246,-22.793106079101562,In,-22.793106079101562,NA,In,-32.52500534057617,4.714954853057861,500.0
0,4153,75.png,apples,pears,0.9997209906578064,-19.449462890625,Out,NA,-19.449462890625,In,-28.862125396728516,4.594079971313477,499.0
0,4154,21.png,oranges,oranges,1.0,-11.213638305664062,In,-11.213638305664062,NA,In,-28.74054718017578,4.360369682312012,500.0
0,4155,4.png,pine,pine,0.981155276298523,-42.5013427734375,In,-42.5013427734375,NA,Out,-27.232725143432617,4.399219036102295,500.0
0,4156,51.png,forest,forest,0.40923240780830383,-40.331451416015625,In,-40.331451416015625,NA,Out,2.856919288635254,8.377469062805176,499.0
0,4157,68.png,bee,sunflowers,0.9970027804374695,1.3185882568359375,Out,NA,1.3185882568359375,In,-29.804105758666992,5.164310932159424,499.0
0,4158,90.png,castle,hamster,0.8911829590797424,-37.68101501464844,Out,NA,-37.68101501464844,Out,-29.36024284362793,4.207229137420654,500.0
0,4159,79.png,road,road,1.0,-14.270965576171875,In,-14.270965576171875,NA,In,-19.90183448791504,4.095028877258301,500.0
0,4160,37.png,possum,mouse,0.8721804618835449,-47.48136901855469,In,-47.48136901855469,NA,Out,-24.837398529052734,4.986952781677246,500.0
0,4161,9.png,clock,clock,1.0,-4.860321044921875,In,-4.860321044921875,NA,Out,11.511752128601074,8.663902282714844,500.0
0,4162,38.png,motorcycle,motorcycle,1.0,-32.39683532714844,In,-32.39683532714844,NA,Out,-25.188827514648438,4.886882781982422,500.0
0,4163,72.png,orchids,orchids,0.9999961853027344,-52.96142578125,In,-52.96142578125,NA,Out,-33.571441650390625,4.692233562469482,500.0
0,4164,78.png,snake,snake,0.9998449087142944,-31.90509033203125,In,-31.90509033203125,NA,Out,-24.62911605834961,5.308631896972656,499.0
0,4165,79.png,pickup truck,pickup truck,0.9996527433395386,-14.468002319335938,In,-14.468002319335938,NA,In,-20.819408416748047,4.42878532409668,499.0
0,4166,50.png,plain,road,0.5204225778579712,-52.13389587402344,In,-52.13389587402344,NA,Out,-19.90183448791504,4.095028877258301,500.0
0,4167,11.png,sea,sea,0.9993935823440552,-15.864395141601562,In,-15.864395141601562,NA,In,-24.380407333374023,4.902921676635742,500.0
0,4168,48.png,cloud,cloud,0.9733487963676453,-7.7046356201171875,In,-7.7046356201171875,NA,Out,2.7438650131225586,8.449994087219238,500.0
0,4169,1.png,lobster,lobster,0.9983789920806885,-20.076873779296875,In,-20.076873779296875,NA,In,-32.254920959472656,5.499017238616943,499.0
0,4170,89.png,hamster,skyscraper,0.6414621472358704,-15.663421630859375,In,-15.663421630859375,NA,In,-26.345703125,4.597774982452393,499.0
0,4171,61.png,snail,snail,1.0,-29.852859497070312,In,-29.852859497070312,NA,Out,-27.219690322875977,4.228353977203369,500.0
0,4172,50.png,skyscraper,skyscraper,1.0,-49.65345764160156,In,-49.65345764160156,NA,Out,-26.345703125,4.597774982452393,499.0
0,4173,39.png,cockroach,lobster,0.8164345026016235,-0.341949462890625,In,-0.341949462890625,NA,In,-32.254920959472656,5.499017238616943,499.0
0,4174,38.png,squirrel,lizard,0.5665121078491211,-30.413421630859375,In,-30.413421630859375,NA,Out,-22.670621871948242,4.857696533203125,499.0
0,4175,48.png,worm,worm,0.9999998807907104,-13.371337890625,In,-13.371337890625,NA,In,-21.487211227416992,6.051513671875,499.0
0,4176,61.png,leopard,tiger,0.6870817542076111,-21.816375732421875,In,-21.816375732421875,NA,In,-21.21476936340332,5.275651454925537,499.0
0,4177,69.png,pine,palm,0.7352712750434875,-25.506423950195312,In,-25.506423950195312,NA,In,-28.884105682373047,4.149149417877197,500.0
0,4178,32.png,beetle,cockroach,0.9994677901268005,-34.481109619140625,Out,NA,-34.481109619140625,Out,4.0243048667907715,8.63873291015625,499.0
0,4179,28.png,otter,seal,0.47371965646743774,-16.38763427734375,In,-16.38763427734375,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,4180,55.png,shrew,mouse,0.9772099852561951,-9.37542724609375,In,-9.37542724609375,NA,In,-24.837398529052734,4.986952781677246,500.0
0,4181,21.png,turtle,turtle,0.9899026155471802,-20.959442138671875,In,-20.959442138671875,NA,In,-21.30015754699707,5.394705295562744,499.0
0,4182,96.png,tractor,tractor,0.9986477494239807,-12.87139892578125,In,-12.87139892578125,NA,In,-26.066312789916992,4.362990856170654,499.0
0,4183,70.png,couch,lobster,0.6704022884368896,-56.81306457519531,In,-56.81306457519531,NA,Out,-32.254920959472656,5.499017238616943,499.0
0,4184,88.png,bed,computer keyboard,0.9999998807907104,-9.719131469726562,Out,NA,-9.719131469726562,In,-17.066871643066406,5.283982276916504,500.0
0,4185,31.png,bridge,television,0.9973552227020264,-21.705657958984375,Out,NA,-21.705657958984375,In,-29.29294204711914,4.819297790527344,499.0
0,4186,44.png,hamster,hamster,0.9984081387519836,-35.39862060546875,In,-35.39862060546875,NA,Out,-29.36024284362793,4.207229137420654,500.0
0,4187,9.png,elephant,trout,0.7850303053855896,-31.2109375,In,-31.2109375,NA,Out,-23.150833129882812,4.41969633102417,500.0
0,4188,57.png,sea,sea,0.9989525079727173,-6.361968994140625,In,-6.361968994140625,NA,In,-24.380407333374023,4.902921676635742,500.0
0,4189,23.png,fox,mushrooms,0.9706540703773499,-33.54949951171875,In,-33.54949951171875,NA,Out,-24.507596969604492,4.159605026245117,500.0
0,4190,79.png,squirrel,squirrel,0.9993125200271606,-10.354690551757812,In,-10.354690551757812,NA,In,-21.983522415161133,4.989099502563477,500.0
0,4191,0.png,tractor,tractor,0.9999936819076538,-29.78167724609375,In,-29.78167724609375,NA,Out,-26.066312789916992,4.362990856170654,499.0
0,4192,97.png,lobster,clock,0.29478612542152405,-45.16084289550781,In,-45.16084289550781,NA,Out,11.511752128601074,8.663902282714844,500.0
0,4193,8.png,caterpillar,sea,0.7885662913322449,-48.80096435546875,Out,NA,-48.80096435546875,Out,-24.380407333374023,4.902921676635742,500.0
0,4194,92.png,plain,sea,0.9993870258331299,-85.40447998046875,In,-85.40447998046875,NA,Out,-24.380407333374023,4.902921676635742,500.0
0,4195,79.png,skunk,rabbit,0.4904558062553406,-17.398666381835938,In,-17.398666381835938,NA,In,-20.981691360473633,4.4952826499938965,500.0
0,4196,34.png,baby,fox,0.9934054613113403,-14.635940551757812,Out,NA,-14.635940551757812,In,-36.36833953857422,5.076505661010742,499.0
0,4197,14.png,bee,roses,0.5742552280426025,-24.61724853515625,Out,NA,-24.61724853515625,In,-32.52500534057617,4.714954853057861,500.0
0,4198,36.png,train,train,0.9999960660934448,-20.391830444335938,In,-20.391830444335938,NA,In,-26.38922691345215,4.840188026428223,499.0
0,4199,47.png,elephant,elephant,0.9999998807907104,-42.96815490722656,In,-42.96815490722656,NA,Out,-29.06341552734375,4.017735004425049,500.0
0,4200,45.png,girl,possum,0.8050232529640198,-38.58036804199219,In,-38.58036804199219,NA,Out,-18.71575164794922,4.381153106689453,500.0
0,4201,82.png,mountain,mountain,0.9964823722839355,-5.8471832275390625,In,-5.8471832275390625,NA,In,-15.634451866149902,4.625983238220215,500.0
0,4202,8.png,cloud,cloud,0.984001636505127,-13.700042724609375,In,-13.700042724609375,NA,Out,2.7438650131225586,8.449994087219238,500.0
0,4203,48.png,squirrel,table,0.6975995898246765,-34.9954833984375,In,-34.9954833984375,NA,Out,-26.941204071044922,4.800146579742432,499.0
0,4204,3.png,worm,rocket,0.28958040475845337,-20.132049560546875,In,-20.132049560546875,NA,Out,-9.295358657836914,6.528632164001465,498.0
0,4205,56.png,camel,house,0.7902957797050476,-53.356719970703125,Out,NA,-53.356719970703125,Out,-19.910140991210938,4.837407112121582,499.0
0,4206,95.png,plates,plates,0.9925646781921387,-7.8519287109375,In,-7.8519287109375,NA,In,-24.89483642578125,4.485196113586426,499.0
0,4207,74.png,willow,willow,0.7148916721343994,-40.48797607421875,In,-40.48797607421875,NA,Out,-30.449003219604492,3.966383218765259,500.0
0,4208,45.png,willow,maple,0.5111725926399231,-26.823348999023438,In,-26.823348999023438,NA,In,-26.0412540435791,4.388068199157715,499.0
0,4209,10.png,road,road,1.0,-30.055328369140625,In,-30.055328369140625,NA,Out,-19.90183448791504,4.095028877258301,500.0
0,4210,69.png,bed,computer keyboard,0.6135527491569519,-23.629623413085938,Out,NA,-23.629623413085938,Out,-17.066871643066406,5.283982276916504,500.0
0,4211,79.png,beetle,cockroach,0.9999485015869141,-12.838027954101562,Out,NA,-12.838027954101562,Out,4.0243048667907715,8.63873291015625,499.0
0,4212,85.png,ray,ray,0.864630937576294,-39.849517822265625,In,-39.849517822265625,NA,Out,-21.74357032775879,5.767826557159424,500.0
0,4213,74.png,wolf,wolf,1.0,3.2791595458984375,In,3.2791595458984375,NA,In,-10.73868465423584,5.345759391784668,499.0
0,4214,81.png,lawn-mower,lawn-mower,1.0,-0.0346221923828125,In,-0.0346221923828125,NA,In,-17.218751907348633,4.929111003875732,499.0
0,4215,61.png,baby,girl,0.5726900696754456,-68.95126342773438,Out,NA,-68.95126342773438,Out,-16.776147842407227,5.298877239227295,500.0
0,4216,50.png,table,chair,0.9982213377952576,-37.14886474609375,In,-37.14886474609375,NA,Out,31.810848236083984,8.783584594726562,499.0
0,4217,83.png,pine,palm,0.9999980926513672,-34.39686584472656,In,-34.39686584472656,NA,Out,-28.884105682373047,4.149149417877197,500.0
0,4218,55.png,table,table,0.9802625775337219,-28.3033447265625,In,-28.3033447265625,NA,Out,-26.941204071044922,4.800146579742432,499.0
0,4219,48.png,telephone,telephone,0.999962568283081,-11.544326782226562,In,-11.544326782226562,NA,In,-22.083080291748047,4.413056373596191,500.0
0,4220,19.png,ray,elephant,0.9606785774230957,-19.421249389648438,In,-19.421249389648438,NA,In,-29.06341552734375,4.017735004425049,500.0
0,4221,2.png,lizard,crab,0.891200840473175,-26.473251342773438,In,-26.473251342773438,NA,Out,-22.614057540893555,4.27393102645874,500.0
0,4222,97.png,rocket,rocket,0.9999997615814209,-5.4035186767578125,In,-5.4035186767578125,NA,In,-9.295358657836914,6.528632164001465,498.0
0,4223,81.png,motorcycle,motorcycle,1.0,-7.45745849609375,In,-7.45745849609375,NA,In,-25.188827514648438,4.886882781982422,500.0
0,4224,68.png,willow,willow,0.47691863775253296,-45.659698486328125,In,-45.659698486328125,NA,Out,-30.449003219604492,3.966383218765259,500.0
0,4225,71.png,lobster,cups,0.9986384510993958,-29.443206787109375,In,-29.443206787109375,NA,Out,-25.841064453125,3.5775413513183594,497.0
0,4226,36.png,maple,pine,0.5937118530273438,-27.983322143554688,In,-27.983322143554688,NA,In,-27.232725143432617,4.399219036102295,500.0
0,4227,51.png,seal,seal,0.9047966003417969,-27.945266723632812,In,-27.945266723632812,NA,Out,-24.999483108520508,4.5774078369140625,499.0
0,4228,38.png,girl,girl,0.9995999932289124,8.672309875488281,In,8.672309875488281,NA,In,-16.776147842407227,5.298877239227295,500.0
0,4229,8.png,beaver,crab,0.3914611041545868,-6.7834625244140625,Out,NA,-6.7834625244140625,In,-22.614057540893555,4.27393102645874,500.0
0,4230,72.png,girl,girl,0.9319912195205688,-37.86088562011719,In,-37.86088562011719,NA,Out,-16.776147842407227,5.298877239227295,500.0
0,4231,66.png,sweet peppers,tractor,0.7084420323371887,-27.188125610351562,In,-27.188125610351562,NA,Out,-26.066312789916992,4.362990856170654,499.0
0,4232,28.png,baby,fox,0.9998482465744019,-33.4132080078125,Out,NA,-33.4132080078125,In,-36.36833953857422,5.076505661010742,499.0
0,4233,7.png,hamster,tank,0.3217073976993561,-36.778839111328125,In,-36.778839111328125,NA,Out,-33.077022552490234,4.047921657562256,500.0
0,4234,72.png,camel,dolphin,0.8302499651908875,-23.085159301757812,Out,NA,-23.085159301757812,Out,3.4630191326141357,9.63190746307373,500.0
0,4235,78.png,aquarium fish,pickup truck,0.6887713670730591,-56.159271240234375,Out,NA,-56.159271240234375,Out,-20.819408416748047,4.42878532409668,499.0
0,4236,55.png,streetcar,streetcar,0.9999995231628418,-78.05831909179688,In,-78.05831909179688,NA,Out,-27.51404571533203,4.346744537353516,499.0
