,Item_Number,file,Correct_Category,Correct_Softmax_Value,Correct_Softmax_Index,Estimated_Category,Estimated_Category_Index,Estimated_Category_Strength,Max_Confidence_Index_Value,Calculated_Confidence,Correct_Confidence,Confidence_Score
893,1795,ILSVRC2012_val_00000239.JPEG,bikini,0.002798156347125769,445,"tub, vat",876,0.5076882243156433,0,0.7969835996627808,0,0.7969835996627808
894,1799,ILSVRC2012_val_00000838.JPEG,basset,0.02559875324368477,161,"seat belt, seatbelt",785,0.3831098377704621,0,0.8502531647682191,0,0.8502531647682191
895,1801,ILSVRC2012_val_00001459.JPEG,yellow lady's slipper,0.9146060943603516,986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",986,0.9146060943603516,0,0.8223910927772522,0,0.8223910927772522
896,1802,ILSVRC2012_val_00000475.JPEG,viaduct,0.8931960463523865,888,viaduct,888,0.8931960463523865,0,0.7959281802177429,0,0.7959281802177429
897,1805,ILSVRC2012_val_00001443.JPEG,bobsled,0.9054471850395204,450,"bobsled, bobsleigh, bob",450,0.9054471850395204,0,0.8696152567863464,0,0.8696152567863464
898,1807,ILSVRC2012_val_00001438.JPEG,limousine,0.8680092692375183,627,"limousine, limo",627,0.8680092692375183,0,0.8887776732444763,0,0.8887776732444763
899,1809,ILSVRC2012_val_00000068.JPEG,vestment,0.8877755403518677,887,vestment,887,0.8877755403518677,0,0.7890248894691467,0,0.7890248894691467
900,1810,ILSVRC2012_val_00001051.JPEG,rock beauty,0.9182907342910768,392,"rock beauty, Holocanthus tricolor",392,0.9182907342910768,0,0.836983859539032,0,0.836983859539032
901,1812,ILSVRC2012_val_00000398.JPEG,Madagascar cat,0.33176136016845703,383,"Madagascar cat, ring-tailed lemur, Lemur catta",383,0.33176136016845703,0,0.91033273935318,0,0.91033273935318
902,1813,ILSVRC2012_val_00000079.JPEG,otterhound,0.3396708071231842,175,"otterhound, otter hound",175,0.3396708071231842,0,0.7208589315414429,0,0.7208589315414429
903,1817,ILSVRC2012_val_00001078.JPEG,chocolate sauce,0.8606743216514587,960,"chocolate sauce, chocolate syrup",960,0.8606743216514587,0,0.8039163947105408,0,0.8039163947105408
904,1818,ILSVRC2012_val_00000923.JPEG,mortarboard,0.894018828868866,667,mortarboard,667,0.894018828868866,0,0.7746846675872803,0,0.7746846675872803
905,1819,ILSVRC2012_val_00000426.JPEG,maillot,0.361156165599823,638,"maillot, tank suit",639,0.4764222800731659,0,0.7666391730308533,0,0.7666391730308533
906,1820,ILSVRC2012_val_00001266.JPEG,jigsaw puzzle,0.1965521275997162,611,jigsaw puzzle,611,0.1965521275997162,0,0.8853179216384888,0,0.8853179216384888
907,1823,ILSVRC2012_val_00001146.JPEG,peacock,0.908254623413086,84,peacock,84,0.908254623413086,0,0.7638153433799744,0,0.7638153433799744
908,1825,ILSVRC2012_val_00000017.JPEG,sea anemone,0.039794541895389564,108,"starfish, sea star",327,0.7736594080924988,0,0.809646725654602,0,0.809646725654602
909,1829,ILSVRC2012_val_00001408.JPEG,Great Dane,0.7394757866859436,246,Great Dane,246,0.7394757866859436,0,0.7113306522369385,0,0.7113306522369385
910,1832,ILSVRC2012_val_00000083.JPEG,shoe shop,0.8594126105308533,788,"shoe shop, shoe-shop, shoe store",788,0.8594126105308533,0,0.7872152328491211,0,0.7872152328491211
911,1834,ILSVRC2012_val_00000740.JPEG,butcher shop,0.011545710265636444,467,"miniskirt, mini",655,0.13969621062278748,0,0.8928495645523071,0,0.8928495645523071
912,1835,ILSVRC2012_val_00001363.JPEG,redbone,0.30497363209724426,168,"vizsla, Hungarian pointer",211,0.4489339888095856,0,0.7657424211502075,0,0.7657424211502075
913,1836,ILSVRC2012_val_00000283.JPEG,Persian cat,0.8898510336875916,283,Persian cat,283,0.8898510336875916,0,0.8489912748336792,0,0.8489912748336792
914,1838,ILSVRC2012_val_00000048.JPEG,English foxhound,0.027315983548760414,167,"Walker hound, Walker foxhound",166,0.8140410780906677,0,0.7695075273513794,0,0.7695075273513794
915,1840,ILSVRC2012_val_00000400.JPEG,Band Aid,0.7849934697151184,419,Band Aid,419,0.7849934697151184,0,0.8478184342384338,0,0.8478184342384338
916,1841,ILSVRC2012_val_00001332.JPEG,abacus,0.02128589153289795,398,safety pin,772,0.8363888263702393,0,0.8294746279716492,0,0.8294746279716492
917,1842,ILSVRC2012_val_00000205.JPEG,stove,0.0007755328551866113,827,cassette,481,0.8221261501312256,0,0.840244710445404,0,0.840244710445404
918,1843,ILSVRC2012_val_00000306.JPEG,water buffalo,0.8349615931510925,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",346,0.8349615931510925,0,0.750906765460968,0,0.750906765460968
919,1844,ILSVRC2012_val_00001124.JPEG,king crab,0.29807591438293457,121,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",123,0.3341711461544037,0,0.7721319198608398,0,0.7721319198608398
920,1846,ILSVRC2012_val_00000449.JPEG,toilet seat,0.7139461636543274,861,toilet seat,861,0.7139461636543274,0,0.7268639802932739,0,0.7268639802932739
921,1847,ILSVRC2012_val_00001477.JPEG,vault,0.8811270594596863,884,vault,884,0.8811270594596863,0,0.765914797782898,0,0.765914797782898
922,1852,ILSVRC2012_val_00001309.JPEG,garter snake,0.7762118577957153,57,"garter snake, grass snake",57,0.7762118577957153,0,0.8127166628837585,0,0.8127166628837585
923,1853,ILSVRC2012_val_00000788.JPEG,chimpanzee,0.1941627562046051,367,hornbill,93,0.2955833971500397,0,0.8456079959869385,0,0.8456079959869385
924,1854,ILSVRC2012_val_00001419.JPEG,Staffordshire bullterrier,0.6826378703117371,179,"Staffordshire bullterrier, Staffordshire bull terrier",179,0.6826378703117371,0,0.7491573095321655,0,0.7491573095321655
925,1855,ILSVRC2012_val_00000921.JPEG,electric ray,0.9057824611663818,5,"electric ray, crampfish, numbfish, torpedo",5,0.9057824611663818,0,0.7887395620346069,0,0.7887395620346069
926,1857,ILSVRC2012_val_00000031.JPEG,cabbage butterfly,0.8991496562957764,324,cabbage butterfly,324,0.8991496562957764,0,0.794572114944458,0,0.794572114944458
927,1858,ILSVRC2012_val_00000565.JPEG,guinea pig,0.058884318917989724,338,"lab coat, laboratory coat",617,0.7224865555763245,0,0.8349612951278687,0,0.8349612951278687
928,1859,ILSVRC2012_val_00000951.JPEG,viaduct,0.8718470335006714,888,viaduct,888,0.8718470335006714,0,0.7791389226913452,0,0.7791389226913452
929,1863,ILSVRC2012_val_00000366.JPEG,bulletproof vest,0.8932029008865356,465,bulletproof vest,465,0.8932029008865356,0,0.7745086550712585,0,0.7745086550712585
930,1864,ILSVRC2012_val_00000521.JPEG,ocarina,0.9917471408843994,684,"ocarina, sweet potato",684,0.9917471408843994,0,0.8808028697967529,0,0.8808028697967529
931,1865,ILSVRC2012_val_00000301.JPEG,sea cucumber,0.6333659887313843,329,"sea cucumber, holothurian",329,0.6333659887313843,0,0.8170232176780701,0,0.8170232176780701
932,1866,ILSVRC2012_val_00000195.JPEG,Dungeness crab,0.8036738038063049,118,"Dungeness crab, Cancer magister",118,0.8036738038063049,0,0.7381167411804199,0,0.7381167411804199
933,1867,ILSVRC2012_val_00000016.JPEG,grey whale,0.8685957789421082,147,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",147,0.8685957789421082,0,0.8181304335594177,0,0.8181304335594177
934,1869,ILSVRC2012_val_00000114.JPEG,oil filter,0.31165143847465515,686,"disk brake, disc brake",535,0.45011839270591736,0,0.8794698715209961,0,0.8794698715209961
935,1870,ILSVRC2012_val_00001041.JPEG,carpenter's kit,0.824070155620575,477,"carpenter's kit, tool kit",477,0.824070155620575,0,0.8239507675170898,0,0.8239507675170898
936,1871,ILSVRC2012_val_00000130.JPEG,Persian cat,0.8733242750167847,283,Persian cat,283,0.8733242750167847,0,0.8210819363594055,0,0.8210819363594055
937,1873,ILSVRC2012_val_00000026.JPEG,table lamp,0.002717083320021629,846,guillotine,583,0.9169073104858398,0,0.8613559603691101,0,0.8613559603691101
938,1876,ILSVRC2012_val_00001500.JPEG,clog,0.9704644083976746,502,"clog, geta, patten, sabot",502,0.9704644083976746,0,0.8590234518051147,0,0.8590234518051147
939,1878,ILSVRC2012_val_00000289.JPEG,aircraft carrier,0.8870399594306946,403,"aircraft carrier, carrier, flattop, attack aircraft carrier",403,0.8870399594306946,0,0.8095217943191528,0,0.8095217943191528
940,1881,ILSVRC2012_val_00000292.JPEG,plow,0.0018652228172868488,730,"thresher, thrasher, threshing machine",856,0.8566673994064331,0,0.7853142023086548,0,0.7853142023086548
941,1883,ILSVRC2012_val_00001481.JPEG,Lhasa,0.30413857102394104,204,Shih-Tzu,155,0.3797749876976013,0,0.8180778622627258,0,0.8180778622627258
942,1884,ILSVRC2012_val_00000766.JPEG,cowboy boot,0.8889413475990295,514,cowboy boot,514,0.8889413475990295,0,0.8423997163772583,0,0.8423997163772583
943,1886,ILSVRC2012_val_00000959.JPEG,spotlight,0.027396593242883682,818,"lampshade, lamp shade",619,0.7626985311508179,0,0.804485559463501,0,0.804485559463501
944,1887,ILSVRC2012_val_00001442.JPEG,three-toed sloth,0.9228920340538024,364,"three-toed sloth, ai, Bradypus tridactylus",364,0.9228920340538024,0,0.8635070323944092,0,0.8635070323944092
945,1888,ILSVRC2012_val_00000393.JPEG,Shetland sheepdog,0.8705852031707764,230,"Shetland sheepdog, Shetland sheep dog, Shetland",230,0.8705852031707764,0,0.8251445889472961,0,0.8251445889472961
946,1889,ILSVRC2012_val_00000425.JPEG,toy poodle,0.34891706705093384,265,miniature poodle,266,0.4142641127109528,0,0.7467073798179626,0,0.7467073798179626
947,1891,ILSVRC2012_val_00000389.JPEG,crane,0.04020601511001587,134,"American egret, great white heron, Egretta albus",132,0.5852192640304565,0,0.7413528561592102,0,0.7413528561592102
948,1894,ILSVRC2012_val_00000212.JPEG,violin,0.8801500201225281,889,"violin, fiddle",889,0.8801500201225281,0,0.7489593029022217,0,0.7489593029022217
949,1895,ILSVRC2012_val_00000305.JPEG,handkerchief,0.7876073122024536,591,"handkerchief, hankie, hanky, hankey",591,0.7876073122024536,0,0.7649167776107788,0,0.7649167776107788
950,1897,ILSVRC2012_val_00001412.JPEG,stopwatch,0.06866192072629929,826,fountain pen,563,0.6612002849578857,0,0.8103519678115845,0,0.8103519678115845
951,1899,ILSVRC2012_val_00001199.JPEG,brown bear,0.8620942234992981,294,"brown bear, bruin, Ursus arctos",294,0.8620942234992981,0,0.8267868161201477,0,0.8267868161201477
952,1901,ILSVRC2012_val_00001200.JPEG,bobsled,0.946969509124756,450,"bobsled, bobsleigh, bob",450,0.946969509124756,0,0.8993093967437744,0,0.8993093967437744
953,1903,ILSVRC2012_val_00000258.JPEG,eft,0.8434546589851379,27,eft,27,0.8434546589851379,0,0.7437641024589539,0,0.7437641024589539
954,1904,ILSVRC2012_val_00000241.JPEG,dining table,0.793030321598053,532,"dining table, board",532,0.793030321598053,0,0.7921696901321411,0,0.7921696901321411
955,1906,ILSVRC2012_val_00000637.JPEG,crane,0.00012319149391259998,134,crane,517,0.8227999210357666,0,0.7840307354927063,0,0.7840307354927063
956,1907,ILSVRC2012_val_00000139.JPEG,eggnog,0.4115985333919525,969,eggnog,969,0.4115985333919525,0,0.8096946477890015,0,0.8096946477890015
957,1910,ILSVRC2012_val_00001292.JPEG,alp,0.7745660543441772,970,alp,970,0.7745660543441772,0,0.8094176054000854,0,0.8094176054000854
958,1912,ILSVRC2012_val_00000744.JPEG,drake,0.9318786859512328,97,drake,97,0.9318786859512328,0,0.8313874602317809,0,0.8313874602317809
959,1914,ILSVRC2012_val_00000318.JPEG,great grey owl,0.91568124294281,24,"great grey owl, great gray owl, Strix nebulosa",24,0.91568124294281,0,0.8266484141349792,0,0.8266484141349792
960,1915,ILSVRC2012_val_00001012.JPEG,bicycle-built-for-two,0.7371597886085509,444,"bicycle-built-for-two, tandem bicycle, tandem",444,0.7371597886085509,0,0.7863603830337524,0,0.7863603830337524
961,1919,ILSVRC2012_val_00000703.JPEG,chiton,0.8911085724830627,116,"chiton, coat-of-mail shell, sea cradle, polyplacophore",116,0.8911085724830627,0,0.8512384295463562,0,0.8512384295463562
962,1924,ILSVRC2012_val_00001358.JPEG,tusker,0.012776339426636696,101,"hook, claw",600,0.17739850282669067,0,0.8601844906806946,0,0.8601844906806946
963,1925,ILSVRC2012_val_00000346.JPEG,china cabinet,0.8181996941566467,495,"china cabinet, china closet",495,0.8181996941566467,0,0.8304670453071594,0,0.8304670453071594
964,1927,ILSVRC2012_val_00001015.JPEG,ringlet,0.8551952838897705,322,"ringlet, ringlet butterfly",322,0.8551952838897705,0,0.8168141841888428,0,0.8168141841888428
965,1928,ILSVRC2012_val_00001212.JPEG,dingo,0.9215881824493408,273,"dingo, warrigal, warragal, Canis dingo",273,0.9215881824493408,0,0.890720009803772,0,0.890720009803772
966,1934,ILSVRC2012_val_00000445.JPEG,flagpole,0.9070033431053162,557,"flagpole, flagstaff",557,0.9070033431053162,0,0.8337441086769104,0,0.8337441086769104
967,1936,ILSVRC2012_val_00000235.JPEG,coral reef,0.7129132151603699,973,coral reef,973,0.7129132151603699,0,0.7659736871719359,0,0.7659736871719359
968,1938,ILSVRC2012_val_00000618.JPEG,sulphur butterfly,0.9018539190292358,325,"sulphur butterfly, sulfur butterfly",325,0.9018539190292358,0,0.8095510601997375,0,0.8095510601997375
969,1939,ILSVRC2012_val_00000747.JPEG,brambling,0.8592454791069031,10,"brambling, Fringilla montifringilla",10,0.8592454791069031,0,0.8129885196685791,0,0.8129885196685791
970,1941,ILSVRC2012_val_00000086.JPEG,cinema,0.8714265227317809,498,"cinema, movie theater, movie theatre, movie house, picture palace",498,0.8714265227317809,0,0.8035815358161926,0,0.8035815358161926
971,1942,ILSVRC2012_val_00001088.JPEG,hare,0.7006686329841614,331,hare,331,0.7006686329841614,0,0.7443568706512451,0,0.7443568706512451
972,1945,ILSVRC2012_val_00000096.JPEG,passenger car,0.8343812823295593,705,"passenger car, coach, carriage",705,0.8343812823295593,0,0.807887077331543,0,0.807887077331543
973,1948,ILSVRC2012_val_00001126.JPEG,bucket,0.00023597624385729435,463,strainer,828,0.8770713806152344,0,0.7777321338653564,0,0.7777321338653564
974,1949,ILSVRC2012_val_00000603.JPEG,kelpie,0.02795704267919064,227,"Cardigan, Cardigan Welsh corgi",264,0.5603638291358948,0,0.815612256526947,0,0.815612256526947
975,1950,ILSVRC2012_val_00000077.JPEG,Rhodesian ridgeback,0.8600730299949646,159,Rhodesian ridgeback,159,0.8600730299949646,0,0.8297913670539856,0,0.8297913670539856
976,1952,ILSVRC2012_val_00001277.JPEG,white stork,0.8746696710586548,127,"white stork, Ciconia ciconia",127,0.8746696710586548,0,0.8413457274436951,0,0.8413457274436951
977,1956,ILSVRC2012_val_00001060.JPEG,cheetah,0.7927590608596802,293,"cheetah, chetah, Acinonyx jubatus",293,0.7927590608596802,0,0.7888227701187134,0,0.7888227701187134
978,1958,ILSVRC2012_val_00000496.JPEG,grey whale,0.8310609459877014,147,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",147,0.8310609459877014,0,0.7982028722763062,0,0.7982028722763062
979,1959,ILSVRC2012_val_00000170.JPEG,toy terrier,0.8699616789817809,158,toy terrier,158,0.8699616789817809,0,0.7826086282730103,0,0.7826086282730103
980,1960,ILSVRC2012_val_00001257.JPEG,lampshade,0.2959447801113129,619,"spotlight, spot",818,0.40212517976760864,0,0.7508838772773743,0,0.7508838772773743
981,1962,ILSVRC2012_val_00000108.JPEG,cello,0.8259894251823425,486,"cello, violoncello",486,0.8259894251823425,0,0.7879588007926941,0,0.7879588007926941
982,1963,ILSVRC2012_val_00001432.JPEG,gas pump,0.8990021347999573,571,"gas pump, gasoline pump, petrol pump, island dispenser",571,0.8990021347999573,0,0.7874515652656555,0,0.7874515652656555
983,1964,ILSVRC2012_val_00000215.JPEG,car mirror,0.8731360435485841,475,car mirror,475,0.8731360435485841,0,0.8373640775680542,0,0.8373640775680542
984,1969,ILSVRC2012_val_00000884.JPEG,bloodhound,0.8534815311431885,163,"bloodhound, sleuthhound",163,0.8534815311431885,0,0.7673551440238953,0,0.7673551440238953
985,1970,ILSVRC2012_val_00000248.JPEG,Staffordshire bullterrier,0.8104821443557739,179,"Staffordshire bullterrier, Staffordshire bull terrier",179,0.8104821443557739,0,0.8132914900779724,0,0.8132914900779724
986,1972,ILSVRC2012_val_00000392.JPEG,cannon,0.9054927229881288,471,cannon,471,0.9054927229881288,0,0.8419992923736572,0,0.8419992923736572
987,1974,ILSVRC2012_val_00000739.JPEG,kite,0.9234929084777832,21,kite,21,0.9234929084777832,0,0.8458899855613708,0,0.8458899855613708
988,1977,ILSVRC2012_val_00000727.JPEG,Granny Smith,0.6848791241645813,948,Granny Smith,948,0.6848791241645813,0,0.828797459602356,0,0.828797459602356
989,1980,ILSVRC2012_val_00000015.JPEG,harvester,0.6804887056350708,595,"harvester, reaper",595,0.6804887056350708,0,0.7455859780311584,0,0.7455859780311584
990,1981,ILSVRC2012_val_00001312.JPEG,stove,0.0167312603443861,827,"stupa, tope",832,0.18323616683483124,0,0.9235332012176514,0,0.9235332012176514
991,1984,ILSVRC2012_val_00000518.JPEG,mongoose,0.4055480360984802,298,weasel,356,0.44663241505622864,0,0.8433218598365784,0,0.8433218598365784
992,1985,ILSVRC2012_val_00000050.JPEG,sturgeon,0.003209830960258841,394,"barracouta, snoek",389,0.4533069729804993,0,0.9239766001701356,0,0.9239766001701356
993,1986,ILSVRC2012_val_00001045.JPEG,dumbbell,0.9737980365753174,543,dumbbell,543,0.9737980365753174,0,0.8464673161506653,0,0.8464673161506653
994,1993,ILSVRC2012_val_00000985.JPEG,comic book,0.7207527160644531,917,comic book,917,0.7207527160644531,0,0.7886891961097717,0,0.7886891961097717
995,1994,ILSVRC2012_val_00001271.JPEG,grey whale,0.8445762395858765,147,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",147,0.8445762395858765,0,0.8243542909622192,0,0.8243542909622192
996,1997,ILSVRC2012_val_00000608.JPEG,mask,0.7816407680511475,643,mask,643,0.7816407680511475,0,0.7533153891563416,0,0.7533153891563416
997,2002,ILSVRC2012_val_00000683.JPEG,green lizard,0.04960982501506805,46,"common iguana, iguana, Iguana iguana",39,0.8166877031326294,0,0.8670912981033325,0,0.8670912981033325
998,2003,ILSVRC2012_val_00001468.JPEG,baseball,0.8979045748710632,429,baseball,429,0.8979045748710632,0,0.7662230134010315,0,0.7662230134010315
999,2005,ILSVRC2012_val_00001479.JPEG,pineapple,0.9098418354988098,953,"pineapple, ananas",953,0.9098418354988098,0,0.7818574309349059,0,0.7818574309349059
1000,2006,ILSVRC2012_val_00000717.JPEG,moped,0.8696882724761963,665,moped,665,0.8696882724761963,0,0.8534602522850037,0,0.8534602522850037
1001,2008,ILSVRC2012_val_00000542.JPEG,drumstick,0.9082441926002502,542,drumstick,542,0.9082441926002502,0,0.7975249886512756,0,0.7975249886512756
1002,2009,ILSVRC2012_val_00000476.JPEG,magpie,0.8822596073150635,18,magpie,18,0.8822596073150635,0,0.8507810235023499,0,0.8507810235023499
1003,2012,ILSVRC2012_val_00001387.JPEG,black stork,0.829537570476532,128,"black stork, Ciconia nigra",128,0.829537570476532,0,0.8440265059471129,0,0.8440265059471129
1004,2015,ILSVRC2012_val_00000893.JPEG,cash machine,0.7550387382507324,480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",480,0.7550387382507324,0,0.860137939453125,0,0.860137939453125
1005,2016,ILSVRC2012_val_00001471.JPEG,cocktail shaker,0.003653655527159572,503,"pitcher, ewer",725,0.45678365230560297,0,0.7893880605697632,0,0.7893880605697632
1006,2021,ILSVRC2012_val_00001349.JPEG,keeshond,0.8881211280822754,261,keeshond,261,0.8881211280822754,0,0.8407337069511414,0,0.8407337069511414
1007,2022,ILSVRC2012_val_00000934.JPEG,tarantula,0.8837152719497681,76,tarantula,76,0.8837152719497681,0,0.8116289973258972,0,0.8116289973258972
1008,2024,ILSVRC2012_val_00001142.JPEG,coucal,0.8928399682044983,91,coucal,91,0.8928399682044983,0,0.7855158448219299,0,0.7855158448219299
1009,2026,ILSVRC2012_val_00000607.JPEG,jigsaw puzzle,0.8497527837753296,611,jigsaw puzzle,611,0.8497527837753296,0,0.8311586380004883,0,0.8311586380004883
