Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood
7011,000000130524.jpg,laptop,horse,0.573482573,1.737876892,Out,NA,1.737876892
7012,000000094795.jpg,car,horse,0.805651426,-30.55661011,Out,NA,-30.55661011
7013,000000498511.jpg,horse,horse,0.999101877,-2.648628235,In,-2.648628235,NA
7014,000000385972.jpg,car,airplane,0.553830326,-55.8368988,Out,NA,-55.8368988
7015,000000325801.jpg,book,horse,0.999899268,-24.27742004,Out,NA,-24.27742004
7016,000000318146.jpg,horse,horse,0.99967289,31.35197067,In,31.35197067,NA
7017,000000073467.jpg,laptop,airplane,0.512282491,-52.95884705,Out,NA,-52.95884705
7018,000000485489.jpg,car,horse,0.921974599,-4.910995483,Out,NA,-4.910995483
7019,000000466020.jpg,dog,horse,0.87237519,-23.7191925,Out,NA,-23.7191925
7020,000000384416.jpg,dog,horse,0.719067037,-31.60713959,Out,NA,-31.60713959
7021,000000257897.jpg,car,horse,0.653063655,-5.487174988,Out,NA,-5.487174988
7022,000000030752.jpg,dog,horse,0.99869895,-6.689285278,Out,NA,-6.689285278
7023,000000162578.jpg,car,horse,0.999675512,-38.93973541,Out,NA,-38.93973541
7024,000000390742.jpg,car,horse,0.928884804,-36.02910614,Out,NA,-36.02910614
7025,000000023141.jpg,pizza,horse,0.933806837,-27.24699402,Out,NA,-27.24699402
7026,000000515682.jpg,dog,airplane,0.999683857,-50.53562927,Out,NA,-50.53562927
7027,000000457131.jpg,airplane,airplane,0.996845901,-61.09727478,In,-61.09727478,NA
7028,000000030383.jpg,car,horse,0.925553024,-27.08670807,Out,NA,-27.08670807
7029,000000489121.jpg,car,horse,0.904205561,-52.13014984,Out,NA,-52.13014984
7030,000000252771.jpg,book,airplane,0.892091155,-25.07821655,Out,NA,-25.07821655
7031,000000138910.jpg,book,horse,0.98669827,-24.9377594,Out,NA,-24.9377594
7032,000000027946.jpg,car,horse,0.797422409,-8.088653564,Out,NA,-8.088653564
7033,000000530713.jpg,cake,airplane,0.533545375,-61.12844849,Out,NA,-61.12844849
7034,000000253004.jpg,laptop,horse,0.536681592,-32.16231537,Out,NA,-32.16231537
7035,000000224601.jpg,car,horse,0.501983523,-6.182563782,Out,NA,-6.182563782
7036,000000302110.jpg,book,horse,0.994613111,-12.72827148,Out,NA,-12.72827148
7037,000000451674.jpg,car,airplane,0.994386435,-45.57493591,Out,NA,-45.57493591
7038,000000196413.jpg,car,horse,0.995583117,-109.0731049,Out,NA,-109.0731049
7039,000000465093.jpg,cat,horse,0.998891175,-45.08333588,Out,NA,-45.08333588
7040,000000530520.jpg,laptop,airplane,0.664845169,-56.38142395,Out,NA,-56.38142395
7041,000000212553.jpg,book,horse,0.990323305,-6.945243835,Out,NA,-6.945243835
7042,000000449422.jpg,laptop,airplane,0.592831969,-42.21739197,Out,NA,-42.21739197
7043,000000424432.jpg,dog,horse,0.989128172,-12.12257385,Out,NA,-12.12257385
7044,000000179085.jpg,airplane,airplane,0.999710023,37.36847687,In,37.36847687,NA
7045,000000375450.jpg,dog,horse,0.949159682,-13.70045471,Out,NA,-13.70045471
7046,000000104801.jpg,book,horse,0.966279447,-11.42764282,Out,NA,-11.42764282
7047,000000386032.jpg,car,horse,0.689296186,0.204353333,Out,NA,0.204353333
7048,000000376422.jpg,book,horse,0.906213284,-36.42293549,Out,NA,-36.42293549
7049,000000391361.jpg,pizza,horse,0.988920629,-38.78092957,Out,NA,-38.78092957
7050,000000485852.jpg,car,horse,0.919586301,-22.36192322,Out,NA,-22.36192322
7051,000000490890.jpg,horse,horse,0.961449981,-2.966217041,In,-2.966217041,NA
7052,000000170038.jpg,pizza,horse,0.898193777,-3.856895447,Out,NA,-3.856895447
7053,000000092363.jpg,car,horse,0.99986577,0.556907654,Out,NA,0.556907654
7054,000000063488.jpg,car,horse,0.970329821,-50.58677673,Out,NA,-50.58677673
7055,000000548511.jpg,cat,horse,0.613741219,-16.29276276,Out,NA,-16.29276276
7056,000000452205.jpg,car,horse,0.900600195,-43.78436279,Out,NA,-43.78436279
7057,000000155269.jpg,zebra,horse,0.999358237,12.60229874,Out,NA,12.60229874
7058,000000376691.jpg,zebra,horse,0.999091506,14.95992279,Out,NA,14.95992279
7059,000000225574.jpg,car,airplane,0.814937174,-28.22245789,Out,NA,-28.22245789
7060,000000301109.jpg,laptop,horse,0.984437883,-20.92637634,Out,NA,-20.92637634
7061,000000128172.jpg,car,airplane,0.951947153,-20.88124084,Out,NA,-20.88124084
7062,000000270102.jpg,dog,horse,0.848351717,-1.783706665,Out,NA,-1.783706665
7063,000000326229.jpg,car,horse,0.625252604,-71.65254211,Out,NA,-71.65254211
7064,000000096497.jpg,laptop,airplane,0.753505528,-40.88580322,Out,NA,-40.88580322
7065,000000073686.jpg,laptop,horse,0.656826794,-56.63256836,Out,NA,-56.63256836
7066,000000359722.jpg,zebra,horse,0.99925977,18.99871063,Out,NA,18.99871063
7067,000000441425.jpg,laptop,airplane,0.909950674,-47.84078979,Out,NA,-47.84078979
7068,000000326726.jpg,car,horse,0.973288059,-43.32158661,Out,NA,-43.32158661
7069,000000465156.jpg,zebra,horse,0.998658776,9.736713409,Out,NA,9.736713409
7070,000000294159.jpg,pizza,airplane,0.540748894,-72.58390808,Out,NA,-72.58390808
7071,000000203098.jpg,pizza,horse,0.595912337,-14.72822571,Out,NA,-14.72822571
7072,000000514544.jpg,pizza,horse,0.682979882,-14.01544189,Out,NA,-14.01544189
7073,000000091055.jpg,car,horse,0.992817283,-11.14431763,Out,NA,-11.14431763
7074,000000277562.jpg,airplane,airplane,0.999818861,23.65910339,In,23.65910339,NA
7075,000000235981.jpg,horse,horse,0.999708712,37.37344742,In,37.37344742,NA
7076,000000097754.jpg,airplane,airplane,0.999527216,86.71799469,In,86.71799469,NA
7077,000000055468.jpg,cat,horse,0.88240695,-12.53814697,Out,NA,-12.53814697
7078,000000359278.jpg,airplane,airplane,0.999702394,120.8822021,In,120.8822021,NA
7079,000000047752.jpg,pizza,horse,0.933807135,-37.78173828,Out,NA,-37.78173828
7080,000000171499.jpg,airplane,airplane,0.999938011,52.62268829,In,52.62268829,NA
7081,000000294314.jpg,cat,horse,0.892139554,-49.99127197,Out,NA,-49.99127197
7082,000000195644.jpg,airplane,airplane,0.999741971,37.98034668,In,37.98034668,NA
7083,000000441461.jpg,cake,horse,0.889630616,-31.33679962,Out,NA,-31.33679962
7084,000000449379.jpg,cat,horse,0.9998914,-52.01200867,Out,NA,-52.01200867
7085,000000228318.jpg,cat,horse,0.507956564,-27.19646454,Out,NA,-27.19646454
7086,000000039663.jpg,laptop,airplane,0.578724623,-60.57138062,Out,NA,-60.57138062
7087,000000211807.jpg,airplane,airplane,0.999898314,23.37690735,In,23.37690735,NA
7088,000000548575.jpg,cake,horse,0.996768236,-40.19093323,Out,NA,-40.19093323
7089,000000127122.jpg,car,airplane,0.57888943,-32.1914978,Out,NA,-32.1914978
7090,000000015260.jpg,cake,horse,0.999010921,-30.86827087,Out,NA,-30.86827087
7091,000000563921.jpg,laptop,horse,0.836176157,-29.44234467,Out,NA,-29.44234467
7092,000000457085.jpg,cat,horse,0.985220671,-62.83085632,Out,NA,-62.83085632
7093,000000490952.jpg,car,airplane,0.996705949,-48.76071167,Out,NA,-48.76071167
7094,000000507147.jpg,horse,horse,0.9985286,-49.40200043,In,-49.40200043,NA
7095,000000171408.jpg,dog,horse,0.993306935,-42.36737061,Out,NA,-42.36737061
7096,000000555684.jpg,dog,airplane,0.960800648,-29.34874725,Out,NA,-29.34874725
7097,000000540378.jpg,horse,horse,0.990237653,-1.584838867,In,-1.584838867,NA
7098,000000256284.jpg,car,horse,0.999909997,-41.10361481,Out,NA,-41.10361481
7099,000000227186.jpg,car,horse,0.862428188,-28.49291229,Out,NA,-28.49291229
7100,000000450087.jpg,pizza,airplane,0.579501688,-9.901901245,Out,NA,-9.901901245
7101,000000014681.jpg,dog,horse,0.967876077,-45.84875488,Out,NA,-45.84875488
7102,000000219754.jpg,airplane,airplane,0.999506712,15.4526062,In,15.4526062,NA
7103,000000090616.jpg,car,airplane,0.814373851,-57.13366699,Out,NA,-57.13366699
7104,000000154230.jpg,book,horse,0.572212577,-28.89729309,Out,NA,-28.89729309
7105,000000517086.jpg,car,airplane,0.703985989,-29.22966003,Out,NA,-29.22966003
7106,000000187803.jpg,book,horse,0.884794295,10.74275208,Out,NA,10.74275208
7107,000000309836.jpg,airplane,airplane,0.999993443,-43.2272644,In,-43.2272644,NA
7108,000000309695.jpg,book,horse,0.973448515,-74.44285583,Out,NA,-74.44285583
7109,000000507668.jpg,zebra,horse,0.998972774,23.0531044,Out,NA,23.0531044
7110,000000572543.jpg,horse,horse,0.999969006,-7.269767761,In,-7.269767761,NA
7111,000000375948.jpg,horse,horse,0.998034418,9.28433609,In,9.28433609,NA
7112,000000539915.jpg,pizza,horse,0.660187006,-34.68260956,Out,NA,-34.68260956
7113,000000288603.jpg,car,horse,0.999509573,-55.16313171,Out,NA,-55.16313171
7114,000000106168.jpg,dog,horse,0.963219583,-43.70884705,Out,NA,-43.70884705
7115,000000122871.jpg,horse,horse,0.999839664,-2.845703125,In,-2.845703125,NA
7116,000000392111.jpg,car,horse,0.9408921,-24.75556946,Out,NA,-24.75556946
7117,000000154846.jpg,pizza,horse,0.689034641,-27.81367493,Out,NA,-27.81367493
7118,000000440371.jpg,cat,horse,0.986602008,-6.336975098,Out,NA,-6.336975098
7119,000000359164.jpg,car,horse,0.998296916,-3.549713135,Out,NA,-3.549713135
7120,000000456082.jpg,car,horse,0.988161862,-23.42835999,Out,NA,-23.42835999
7121,000000523637.jpg,laptop,horse,0.704927206,-49.46534729,Out,NA,-49.46534729
7122,000000392068.jpg,pizza,horse,0.638692677,-83.61257935,Out,NA,-83.61257935
7123,000000547630.jpg,book,horse,0.818700135,-28.63587952,Out,NA,-28.63587952
7124,000000457054.jpg,car,airplane,0.999868035,-8.724143982,Out,NA,-8.724143982
7125,000000039196.jpg,cat,airplane,0.906893611,-13.121521,Out,NA,-13.121521
7126,000000194331.jpg,car,airplane,0.982304931,-33.90369415,Out,NA,-33.90369415
7127,000000291868.jpg,car,horse,0.90919137,-32.52841187,Out,NA,-32.52841187
7128,000000484327.jpg,car,horse,0.929338992,-34.09877777,Out,NA,-34.09877777
7129,000000203778.jpg,laptop,horse,0.530746698,-13.8934021,Out,NA,-13.8934021
7130,000000422279.jpg,car,airplane,0.97000891,-57.00236511,Out,NA,-57.00236511
7131,000000522330.jpg,dog,horse,0.961812675,-35.57926941,Out,NA,-35.57926941
7132,000000490670.jpg,car,horse,0.774858713,-47.94636536,Out,NA,-47.94636536
7133,000000027530.jpg,car,airplane,0.91364193,2.913040161,Out,NA,2.913040161
7134,000000450111.jpg,pizza,horse,0.952641308,-61.93086243,Out,NA,-61.93086243
7135,000000450918.jpg,car,horse,0.799240589,-21.15201569,Out,NA,-21.15201569
7136,000000114187.jpg,book,airplane,0.788883805,-2.636047363,Out,NA,-2.636047363
7137,000000245295.jpg,laptop,airplane,0.972645104,-52.62545776,Out,NA,-52.62545776
7138,000000473391.jpg,book,horse,0.925840378,-16.15107727,Out,NA,-16.15107727
7139,000000195885.jpg,cat,horse,0.917055488,-28.40841675,Out,NA,-28.40841675
7140,000000130851.jpg,dog,horse,0.989729762,-71.98059082,Out,NA,-71.98059082
7141,000000269395.jpg,book,airplane,0.742362022,-36.04224396,Out,NA,-36.04224396
7142,000000212842.jpg,zebra,horse,0.998807907,23.18799973,Out,NA,23.18799973
7143,000000276770.jpg,zebra,horse,0.999809206,16.59139633,Out,NA,16.59139633
7144,000000288259.jpg,car,airplane,0.756315351,-4.179527283,Out,NA,-4.179527283
7145,000000481465.jpg,cat,horse,0.618271887,-21.25674438,Out,NA,-21.25674438
7146,000000091821.jpg,car,horse,0.516388655,-2.048728943,Out,NA,-2.048728943
7147,000000073039.jpg,horse,horse,0.950430274,-38.66249847,In,-38.66249847,NA
7148,000000483956.jpg,car,airplane,0.976546526,-29.21408844,Out,NA,-29.21408844
7149,000000449840.jpg,horse,horse,0.998234153,-29.27153015,In,-29.27153015,NA
7150,000000418219.jpg,car,horse,0.999532461,-61.33241272,Out,NA,-61.33241272
7151,000000451104.jpg,car,airplane,0.989297509,-35.58356476,Out,NA,-35.58356476
7152,000000408623.jpg,dog,horse,0.822966278,-3.124092102,Out,NA,-3.124092102
7153,000000555109.jpg,car,airplane,0.664506197,-19.96401978,Out,NA,-19.96401978
7154,000000163047.jpg,car,horse,0.999740422,16.27376556,Out,NA,16.27376556
7155,000000454755.jpg,car,airplane,0.851276159,-38.19911957,Out,NA,-38.19911957
7156,000000326224.jpg,dog,horse,0.929722071,-97.39253235,Out,NA,-97.39253235
7157,000000130914.jpg,airplane,airplane,0.999974012,4.53338623,In,4.53338623,NA
7158,000000073327.jpg,airplane,airplane,0.992716372,-30.26157379,In,-30.26157379,NA
7159,000000354821.jpg,car,airplane,0.55043298,-33.76358032,Out,NA,-33.76358032
7160,000000416345.jpg,book,horse,0.882493138,-26.88653564,Out,NA,-26.88653564
7161,000000138891.jpg,airplane,airplane,0.999423265,37.76507568,In,37.76507568,NA
7162,000000326639.jpg,car,horse,0.999472558,-18.1985321,Out,NA,-18.1985321
7163,000000317986.jpg,cake,horse,0.994353056,-25.10118103,Out,NA,-25.10118103
7164,000000155125.jpg,pizza,airplane,0.513830841,-45.24026489,Out,NA,-45.24026489
7165,000000162372.jpg,airplane,airplane,0.999785483,73.0504303,In,73.0504303,NA
7166,000000538947.jpg,airplane,airplane,0.9996382,-31.15557098,In,-31.15557098,NA
7167,000000350815.jpg,horse,horse,0.999534845,-32.17887878,In,-32.17887878,NA
7168,000000255495.jpg,car,horse,0.677187026,-22.84922028,Out,NA,-22.84922028
7169,000000211160.jpg,pizza,horse,0.520234585,-56.34928894,Out,NA,-56.34928894
7170,000000387724.jpg,car,horse,0.859597445,-45.56790161,Out,NA,-45.56790161
7171,000000253395.jpg,pizza,horse,0.850095809,-37.97235107,Out,NA,-37.97235107
7172,000000318857.jpg,book,airplane,0.819859326,-8.331718445,Out,NA,-8.331718445
7173,000000343655.jpg,laptop,horse,0.70865494,-49.6053772,Out,NA,-49.6053772
7174,000000097818.jpg,car,horse,0.95346272,-45.31826019,Out,NA,-45.31826019
7175,000000145499.jpg,dog,horse,0.993288338,-22.25048065,Out,NA,-22.25048065
7176,000000097195.jpg,zebra,horse,0.998223484,15.95999908,Out,NA,15.95999908
7177,000000125539.jpg,car,airplane,0.984417319,-19.33095551,Out,NA,-19.33095551
7178,000000080094.jpg,dog,airplane,0.580830514,-64.34101868,Out,NA,-64.34101868
7179,000000449088.jpg,cat,airplane,0.890827775,-33.3870697,Out,NA,-33.3870697
7180,000000064389.jpg,cat,horse,0.718153119,-53.34199524,Out,NA,-53.34199524
7181,000000121249.jpg,cake,horse,0.997627318,-27.5909729,Out,NA,-27.5909729
7182,000000171199.jpg,pizza,horse,0.74446702,-47.80095673,Out,NA,-47.80095673
7183,000000375202.jpg,dog,horse,0.999998093,-44.58066559,Out,NA,-44.58066559
7184,000000121690.jpg,airplane,airplane,0.999524713,100.4670334,In,100.4670334,NA
7185,000000515186.jpg,dog,horse,0.999239922,-36.36058044,Out,NA,-36.36058044
7186,000000105520.jpg,laptop,airplane,0.849345207,-41.3724823,Out,NA,-41.3724823
7187,000000490434.jpg,airplane,airplane,0.999788463,84.09471893,In,84.09471893,NA
7188,000000318174.jpg,book,airplane,0.938334286,-19.76261902,Out,NA,-19.76261902
7189,000000163528.jpg,pizza,horse,0.78984946,-56.17697906,Out,NA,-56.17697906
7190,000000523617.jpg,airplane,airplane,0.999889016,26.27466965,In,26.27466965,NA
7191,000000027616.jpg,car,horse,0.831463993,5.379634857,Out,NA,5.379634857
7192,000000225268.jpg,car,horse,0.992133498,-35.96292877,Out,NA,-35.96292877
7193,000000335316.jpg,cake,horse,0.921849251,-20.91240692,Out,NA,-20.91240692
7194,000000325768.jpg,cat,horse,0.978285909,-12.42549133,Out,NA,-12.42549133
7195,000000244635.jpg,cake,horse,0.995009661,-37.3519516,Out,NA,-37.3519516
7196,000000486571.jpg,car,airplane,0.627042949,-3.097244263,Out,NA,-3.097244263
7197,000000392060.jpg,car,horse,0.967831373,-41.0956192,Out,NA,-41.0956192
7198,000000490102.jpg,pizza,horse,0.575396478,-59.79853821,Out,NA,-59.79853821
7199,000000490031.jpg,zebra,horse,0.999505043,14.5585022,Out,NA,14.5585022
7200,000000531646.jpg,book,airplane,0.552526891,-22.54180908,Out,NA,-22.54180908
7201,000000062740.jpg,car,horse,0.956077874,-43.25511932,Out,NA,-43.25511932
7202,000000057647.jpg,car,airplane,0.739123225,-35.64936829,Out,NA,-35.64936829
7203,000000521739.jpg,car,airplane,0.698324561,-5.469787598,Out,NA,-5.469787598
7204,000000187432.jpg,cat,horse,0.725008488,-21.20016479,Out,NA,-21.20016479
7205,000000368153.jpg,horse,horse,0.999849081,-8.156997681,In,-8.156997681,NA
7206,000000449394.jpg,book,horse,0.808619618,-0.405380249,Out,NA,-0.405380249
7207,000000547388.jpg,zebra,horse,0.99904114,31.3467865,Out,NA,31.3467865
7208,000000358391.jpg,car,horse,0.989381552,-14.87252045,Out,NA,-14.87252045
7209,000000225479.jpg,car,horse,0.968184054,-23.01864624,Out,NA,-23.01864624
7210,000000252771.jpg,laptop,airplane,0.892091155,-25.07821655,Out,NA,-25.07821655
7211,000000114240.jpg,dog,horse,0.999994397,-36.65312958,Out,NA,-36.65312958
7212,000000125286.jpg,car,horse,0.7975564,-71.50202942,Out,NA,-71.50202942
7213,000000490639.jpg,cat,horse,0.999088645,-30.12474823,Out,NA,-30.12474823
7214,000000286009.jpg,book,horse,0.666707754,-52.70954132,Out,NA,-52.70954132
7215,000000416315.jpg,cat,horse,0.976042032,-34.27037048,Out,NA,-34.27037048
7216,000000105689.jpg,pizza,horse,0.856983781,-9.204483032,Out,NA,-9.204483032
7217,000000130706.jpg,horse,horse,0.998851538,9.146419525,In,9.146419525,NA
7218,000000212643.jpg,airplane,airplane,0.999658704,95.97459412,In,95.97459412,NA
7219,000000235642.jpg,zebra,horse,0.997815609,22.32909775,Out,NA,22.32909775
7220,000000519361.jpg,car,horse,0.873755515,-13.98293304,Out,NA,-13.98293304
7221,000000112785.jpg,book,horse,0.999846816,-26.12960815,Out,NA,-26.12960815
7222,000000211451.jpg,dog,horse,0.951040268,-34.31386566,Out,NA,-34.31386566
7223,000000287245.jpg,car,horse,0.957378626,-29.89483643,Out,NA,-29.89483643
7224,000000581089.jpg,dog,horse,0.997922361,-28.71379089,Out,NA,-28.71379089
7225,000000057879.jpg,car,horse,0.970872104,-9.173355103,Out,NA,-9.173355103
7226,000000409239.jpg,pizza,airplane,0.580047429,-27.17788696,Out,NA,-27.17788696
7227,000000342078.jpg,cat,horse,0.911217272,-6.63697052,Out,NA,-6.63697052
7228,000000453310.jpg,car,horse,0.794421792,-34.22079468,Out,NA,-34.22079468
7229,000000014683.jpg,horse,horse,0.999205172,-30.33462524,In,-30.33462524,NA
7230,000000254296.jpg,car,horse,0.93393147,-5.710868835,Out,NA,-5.710868835
7231,000000552188.jpg,car,horse,0.768379152,-36.96311951,Out,NA,-36.96311951
7232,000000385971.jpg,car,horse,0.972531259,-20.22888184,Out,NA,-20.22888184
7233,000000047288.jpg,book,horse,0.938650429,-27.12940216,Out,NA,-27.12940216
7234,000000293674.jpg,car,horse,0.984713733,-28.38143158,Out,NA,-28.38143158
7235,000000145748.jpg,airplane,airplane,0.999610841,-46.338974,In,-46.338974,NA
7236,000000047403.jpg,cat,horse,0.982983232,-54.86663818,Out,NA,-54.86663818
7237,000000342363.jpg,book,horse,0.859195888,-37.73425293,Out,NA,-37.73425293
7238,000000571573.jpg,cake,horse,0.913188279,4.473716736,Out,NA,4.473716736
7239,000000252745.jpg,dog,horse,0.999949574,-30.73737335,Out,NA,-30.73737335
7240,000000531883.jpg,dog,horse,0.914166629,-6.069282532,Out,NA,-6.069282532
7241,000000287469.jpg,car,horse,0.655960798,-23.84205627,Out,NA,-23.84205627
7242,000000425973.jpg,horse,horse,0.998088181,-14.20544434,In,-14.20544434,NA
7243,000000419677.jpg,car,airplane,0.966780245,-35.67697906,Out,NA,-35.67697906
7244,000000391463.jpg,dog,horse,0.997425854,-20.15622711,Out,NA,-20.15622711
7245,000000089188.jpg,dog,horse,0.999781191,-37.93748474,Out,NA,-37.93748474
7246,000000555461.jpg,book,airplane,0.690921366,-26.04387665,Out,NA,-26.04387665
7247,000000023320.jpg,cake,horse,0.86398077,-24.62338257,Out,NA,-24.62338257
7248,000000522360.jpg,book,airplane,0.886515975,7.230514526,Out,NA,7.230514526
7249,000000015514.jpg,horse,horse,0.99697113,-26.58609009,In,-26.58609009,NA
7250,000000375325.jpg,book,horse,0.998122752,-35.26192474,Out,NA,-35.26192474
7251,000000194455.jpg,car,airplane,0.999902487,32.23335266,Out,NA,32.23335266
7252,000000063049.jpg,car,horse,0.641170979,-72.18798828,Out,NA,-72.18798828
7253,000000532137.jpg,book,horse,0.88242203,-11.78347778,Out,NA,-11.78347778
7254,000000236031.jpg,cat,horse,0.949838817,-12.82429504,Out,NA,-12.82429504
7255,000000270096.jpg,laptop,horse,0.642375588,11.11380768,Out,NA,11.11380768
7256,000000310416.jpg,airplane,airplane,0.999209404,-4.853057861,In,-4.853057861,NA
7257,000000487076.jpg,car,airplane,0.526470959,-40.83792114,Out,NA,-40.83792114
7258,000000515062.jpg,cake,horse,0.997043312,-14.76409149,Out,NA,-14.76409149
7259,000000579968.jpg,book,horse,0.974148154,-14.44765472,Out,NA,-14.44765472
7260,000000055496.jpg,zebra,horse,0.99943012,-2.862281799,Out,NA,-2.862281799
7261,000000327368.jpg,airplane,airplane,0.999531984,16.46379089,In,16.46379089,NA
7262,000000072229.jpg,dog,horse,0.972836673,-18.67321777,Out,NA,-18.67321777
7263,000000228834.jpg,zebra,horse,0.999404907,9.771179199,Out,NA,9.771179199
7264,000000523224.jpg,car,horse,0.584839821,-36.95002747,Out,NA,-36.95002747
7265,000000162178.jpg,cat,horse,0.991542935,-30.26903534,Out,NA,-30.26903534
7266,000000441862.jpg,dog,horse,0.999193013,-25.22344971,Out,NA,-25.22344971
7267,000000440766.jpg,book,horse,0.875642896,-18.69080353,Out,NA,-18.69080353
