,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Mean_Part,Min_Part,Quarter_Part,
0,4355,000000114164.jpg,zebra,horse,0.998726308,65.70236206,Out,NA,65.70236206,In,In,In,
0,4356,000000212384.jpg,zebra,horse,0.971611023,-109.1729431,Out,NA,-109.1729431,Out,Out,Out,
0,4357,000000130100.jpg,cake,horse,0.999999881,-168.3345032,Out,NA,-168.3345032,Out,Out,Out,
0,4358,000000180087.jpg,laptop,airplane,0.999999404,-108.5257721,Out,NA,-108.5257721,Out,Out,Out,
0,4359,000000323919.jpg,car,airplane,0.998003423,-89.26393127,Out,NA,-89.26393127,Out,Out,Out,
0,4360,000000256220.jpg,car,horse,0.569687128,-43.32275391,Out,NA,-43.32275391,Out,Out,In,
0,4361,000000456969.jpg,laptop,airplane,0.999988556,-55.27708435,Out,NA,-55.27708435,Out,Out,Out,
0,4362,000000212603.jpg,cat,airplane,0.822134137,-107.62117,Out,NA,-107.62117,Out,Out,Out,
0,4363,000000457768.jpg,cat,airplane,0.972157717,-62.67012024,Out,NA,-62.67012024,Out,Out,Out,
0,4364,000000287967.jpg,car,airplane,1,40.75631714,Out,NA,40.75631714,In,In,In,
0,4365,000000334911.jpg,cat,airplane,0.999359429,-88.10240173,Out,NA,-88.10240173,Out,Out,Out,
0,4366,000000555808.jpg,airplane,airplane,0.941080272,-4.294815063,In,-4.294815063,NA,In,In,In,
0,4367,000000319741.jpg,car,airplane,1,-99.55293274,Out,NA,-99.55293274,Out,Out,Out,
0,4368,000000374990.jpg,dog,horse,0.999999404,-70.79116821,Out,NA,-70.79116821,Out,Out,Out,
0,4369,000000253915.jpg,car,airplane,0.834173024,-132.6363068,Out,NA,-132.6363068,Out,Out,Out,
0,4370,000000261333.jpg,cat,airplane,0.792153597,-133.5453949,Out,NA,-133.5453949,Out,Out,Out,
0,4371,000000456761.jpg,cake,horse,0.892609477,-98.65048218,Out,NA,-98.65048218,Out,Out,Out,
0,4372,000000433968.jpg,airplane,airplane,0.999999762,-97.11585999,In,-97.11585999,NA,Out,Out,Out,
0,4373,000000473500.jpg,cat,airplane,0.999346435,-119.674942,Out,NA,-119.674942,Out,Out,Out,
0,4374,000000157049.jpg,car,horse,0.999992967,-86.81787109,Out,NA,-86.81787109,Out,Out,Out,
0,4375,000000061181.jpg,car,horse,0.999095678,-37.02272034,Out,NA,-37.02272034,Out,Out,In,
0,4376,000000321107.jpg,car,horse,0.99895227,-81.37597656,Out,NA,-81.37597656,Out,Out,Out,
0,4377,000000212116.jpg,horse,horse,1,-47.81417847,In,-47.81417847,NA,Out,Out,In,
0,4378,000000425629.jpg,airplane,airplane,0.999995947,113.9191437,In,113.9191437,NA,In,In,In,
0,4379,000000049151.jpg,book,horse,0.990531802,-42.05497742,Out,NA,-42.05497742,Out,Out,In,
0,4380,000000573430.jpg,cat,airplane,0.999744594,-105.146286,Out,NA,-105.146286,Out,Out,Out,
0,4381,000000326063.jpg,car,airplane,0.988377392,-127.6551361,Out,NA,-127.6551361,Out,Out,Out,
0,4382,000000096339.jpg,car,airplane,0.667043686,-101.7879486,Out,NA,-101.7879486,Out,Out,Out,
0,4383,000000278242.jpg,pizza,airplane,0.790736973,-120.6487274,Out,NA,-120.6487274,Out,Out,Out,
0,4384,000000024159.jpg,dog,horse,0.999903321,-87.28378296,Out,NA,-87.28378296,Out,Out,Out,
0,4385,000000311250.jpg,airplane,airplane,1,30.83796692,In,30.83796692,NA,In,In,In,
0,4386,000000358100.jpg,car,horse,0.985712886,-73.54232788,Out,NA,-73.54232788,Out,Out,Out,
0,4387,000000032677.jpg,dog,horse,0.797704279,-89.30427551,Out,NA,-89.30427551,Out,Out,Out,
0,4388,000000484668.jpg,car,horse,1,-34.14627075,Out,NA,-34.14627075,Out,Out,In,
0,4389,000000367471.jpg,book,horse,1,-192.7535706,Out,NA,-192.7535706,Out,Out,Out,
0,4390,000000548377.jpg,cake,airplane,0.999989867,-114.7890167,Out,NA,-114.7890167,Out,Out,Out,
0,4391,000000219445.jpg,horse,horse,0.999993563,13.70608521,In,13.70608521,NA,In,In,In,
0,4392,000000392153.jpg,zebra,horse,0.999540687,2.767700195,Out,NA,2.767700195,In,In,In,
0,4393,000000401061.jpg,dog,horse,0.998251736,-71.08074951,Out,NA,-71.08074951,Out,Out,Out,
0,4394,000000047367.jpg,dog,horse,0.999994159,-147.8266602,Out,NA,-147.8266602,Out,Out,Out,
0,4395,000000277926.jpg,airplane,airplane,1,22.36941528,In,22.36941528,NA,In,In,In,
0,4396,000000325646.jpg,airplane,airplane,1,60.97496033,In,60.97496033,NA,In,In,In,
0,4397,000000523002.jpg,car,airplane,1,-80.28935242,Out,NA,-80.28935242,Out,Out,Out,
0,4398,000000022729.jpg,horse,horse,0.999968529,58.28473663,In,58.28473663,NA,In,In,In,
0,4399,000000417556.jpg,car,airplane,0.993083715,-36.48426819,Out,NA,-36.48426819,Out,Out,In,
0,4400,000000416811.jpg,horse,horse,0.999998927,1.18939209,In,1.18939209,NA,In,In,In,
0,4401,000000122573.jpg,airplane,airplane,0.999999881,105.3839417,In,105.3839417,NA,In,In,In,
0,4402,000000024730.jpg,car,airplane,0.999999642,-11.14491272,Out,NA,-11.14491272,In,In,In,
0,4403,000000572243.jpg,dog,horse,0.999394894,-92.6995697,Out,NA,-92.6995697,Out,Out,Out,
0,4404,000000483139.jpg,cat,horse,0.873397291,-101.5883789,Out,NA,-101.5883789,Out,Out,Out,
0,4405,000000031980.jpg,pizza,airplane,0.958942115,-97.37467957,Out,NA,-97.37467957,Out,Out,Out,
0,4406,000000224104.jpg,car,horse,0.999996901,100.2927475,Out,NA,100.2927475,In,In,In,
0,4407,000000498436.jpg,pizza,airplane,0.999414086,-122.669632,Out,NA,-122.669632,Out,Out,Out,
0,4408,000000343662.jpg,cat,airplane,0.999796689,-61.10748291,Out,NA,-61.10748291,Out,Out,Out,
0,4409,000000097428.jpg,horse,airplane,0.999999881,-147.4431,In,-147.4431,NA,Out,Out,Out,
0,4410,000000538671.jpg,cake,horse,0.868323624,-43.26538086,Out,NA,-43.26538086,Out,Out,In,
0,4411,000000555339.jpg,cat,horse,0.588640928,-92.38729858,Out,NA,-92.38729858,Out,Out,Out,
0,4412,000000434036.jpg,cat,airplane,0.945791841,-124.1585236,Out,NA,-124.1585236,Out,Out,Out,
0,4413,000000418099.jpg,car,airplane,0.975764334,-41.38505554,Out,NA,-41.38505554,Out,Out,In,
0,4414,000000491427.jpg,cat,airplane,0.997539163,-90.5141449,Out,NA,-90.5141449,Out,Out,Out,
0,4415,000000407687.jpg,cake,airplane,0.970872462,-89.95658875,Out,NA,-89.95658875,Out,Out,Out,
0,4416,000000358580.jpg,car,airplane,0.959628761,-64.19506836,Out,NA,-64.19506836,Out,Out,Out,
0,4417,000000094140.jpg,car,airplane,0.999996543,-113.1255951,Out,NA,-113.1255951,Out,Out,Out,
0,4418,000000442031.jpg,book,horse,0.580175281,-83.18197632,Out,NA,-83.18197632,Out,Out,Out,
0,4419,000000228854.jpg,dog,airplane,0.975025117,-95.68635559,Out,NA,-95.68635559,Out,Out,Out,
0,4420,000000474410.jpg,airplane,airplane,1,-88.33161926,In,-88.33161926,NA,Out,Out,Out,
0,4421,000000457205.jpg,pizza,horse,0.990902722,-107.0441284,Out,NA,-107.0441284,Out,Out,Out,
0,4422,000000057820.jpg,car,airplane,1,24.12944031,Out,NA,24.12944031,In,In,In,
0,4423,000000260400.jpg,zebra,horse,0.999731362,43.51412964,Out,NA,43.51412964,In,In,In,
0,4424,000000400742.jpg,pizza,airplane,0.99729687,-134.4919891,Out,NA,-134.4919891,Out,Out,Out,
0,4425,000000506172.jpg,laptop,airplane,0.99994719,-93.79017639,Out,NA,-93.79017639,Out,Out,Out,
0,4426,000000058123.jpg,car,horse,0.912692428,-52.49343872,Out,NA,-52.49343872,Out,Out,Out,
0,4427,000000023811.jpg,dog,airplane,0.999972463,-0.377105713,Out,NA,-0.377105713,In,In,In,
0,4428,000000093803.jpg,car,airplane,1,-78.04890442,Out,NA,-78.04890442,Out,Out,Out,
0,4429,000000530888.jpg,zebra,horse,0.999967575,41.04354858,Out,NA,41.04354858,In,In,In,
0,4430,000000127100.jpg,car,horse,0.669479668,-66.645401,Out,NA,-66.645401,Out,Out,Out,
0,4431,000000029656.jpg,car,airplane,1,-110.3416901,Out,NA,-110.3416901,Out,Out,Out,
0,4432,000000170398.jpg,book,horse,0.716206789,-81.65002441,Out,NA,-81.65002441,Out,Out,Out,
0,4433,000000581223.jpg,zebra,horse,0.999899387,83.19198608,Out,NA,83.19198608,In,In,In,
0,4434,000000064908.jpg,airplane,airplane,1,27.60696411,In,27.60696411,NA,In,In,In,
0,4435,000000204726.jpg,laptop,airplane,0.999991775,-41.3117981,Out,NA,-41.3117981,Out,Out,In,
0,4436,000000191017.jpg,car,airplane,1,-63.63935852,Out,NA,-63.63935852,Out,Out,Out,
0,4437,000000072657.jpg,book,horse,0.999250948,-130.4387817,Out,NA,-130.4387817,Out,Out,Out,
0,4438,000000354724.jpg,car,airplane,1,-10.06178284,Out,NA,-10.06178284,In,In,In,
0,4439,000000384327.jpg,airplane,airplane,0.999960661,-72.9165802,In,-72.9165802,NA,Out,Out,Out,
0,4440,000000424192.jpg,dog,horse,0.999925494,-121.27948,Out,NA,-121.27948,Out,Out,Out,
0,4441,000000048863.jpg,book,airplane,0.821167111,-145.8659515,Out,NA,-145.8659515,Out,Out,Out,
0,4442,000000515387.jpg,horse,horse,0.999833226,61.14930725,In,61.14930725,NA,In,In,In,
0,4443,000000356791.jpg,car,airplane,0.996273994,-126.4163971,Out,NA,-126.4163971,Out,Out,Out,
0,4444,000000220777.jpg,cat,airplane,1,-140.5625763,Out,NA,-140.5625763,Out,Out,Out,
0,4445,000000081809.jpg,pizza,airplane,0.987756014,-94.14506531,Out,NA,-94.14506531,Out,Out,Out,
0,4446,000000556089.jpg,car,horse,1,-112.4164429,Out,NA,-112.4164429,Out,Out,Out,
0,4447,000000323737.jpg,car,horse,0.931948185,-8.309356689,Out,NA,-8.309356689,In,In,In,
0,4448,000000027888.jpg,car,airplane,0.988338947,-96.58543396,Out,NA,-96.58543396,Out,Out,Out,
0,4449,000000388923.jpg,car,horse,0.999999642,-66.72872925,Out,NA,-66.72872925,Out,Out,Out,
0,4450,000000425672.jpg,dog,horse,0.991139233,-84.49765015,Out,NA,-84.49765015,Out,Out,Out,
0,4451,000000260906.jpg,cake,airplane,0.999049962,-102.933609,Out,NA,-102.933609,Out,Out,Out,
0,4452,000000125351.jpg,car,airplane,0.9994331,-112.9010468,Out,NA,-112.9010468,Out,Out,Out,
0,4453,000000519554.jpg,car,airplane,0.99999547,-79.11659241,Out,NA,-79.11659241,Out,Out,Out,
0,4454,000000425573.jpg,zebra,horse,0.999656677,63.1525116,Out,NA,63.1525116,In,In,In,
0,4455,000000440694.jpg,dog,horse,1,-111.3874817,Out,NA,-111.3874817,Out,Out,Out,
0,4456,000000433366.jpg,cat,horse,1,-87.71073914,Out,NA,-87.71073914,Out,Out,Out,
0,4457,000000178924.jpg,laptop,airplane,0.999996305,-42.74761963,Out,NA,-42.74761963,Out,Out,In,
0,4458,000000253691.jpg,pizza,airplane,0.952648222,-66.14091492,Out,NA,-66.14091492,Out,Out,Out,
0,4459,000000288170.jpg,car,horse,0.999999881,-34.4417572,Out,NA,-34.4417572,Out,Out,In,
0,4460,000000056032.jpg,pizza,airplane,0.980970025,-111.3908234,Out,NA,-111.3908234,Out,Out,Out,
0,4461,000000202856.jpg,cake,airplane,0.987826645,-134.8465118,Out,NA,-134.8465118,Out,Out,Out,
0,4462,000000093333.jpg,car,horse,0.993840814,90.68235779,Out,NA,90.68235779,In,In,In,
0,4463,000000342150.jpg,dog,horse,1,-122.798645,Out,NA,-122.798645,Out,Out,Out,
0,4464,000000080931.jpg,pizza,airplane,0.996712565,-170.2791595,Out,NA,-170.2791595,Out,Out,Out,
0,4465,000000291506.jpg,car,airplane,0.982300878,-31.29176331,Out,NA,-31.29176331,Out,Out,In,
0,4466,000000179238.jpg,horse,horse,0.999845982,-31.39842224,In,-31.39842224,NA,Out,Out,In,
0,4467,000000157636.jpg,car,horse,0.90024209,-21.36054993,Out,NA,-21.36054993,Out,Out,In,
0,4468,000000368448.jpg,airplane,airplane,1,66.26252747,In,66.26252747,NA,In,In,In,
0,4469,000000153985.jpg,laptop,airplane,0.999999881,-84.65284729,Out,NA,-84.65284729,Out,Out,Out,
0,4470,000000375369.jpg,horse,horse,0.9787274,4.111251831,In,4.111251831,NA,In,In,In,
0,4471,000000112882.jpg,book,airplane,0.997889221,-81.30238342,Out,NA,-81.30238342,Out,Out,Out,
0,4472,000000072189.jpg,dog,horse,0.991708219,19.18037415,Out,NA,19.18037415,In,In,In,
0,4473,000000262092.jpg,zebra,horse,0.999892354,56.50392151,Out,NA,56.50392151,In,In,In,
0,4474,000000072728.jpg,airplane,airplane,0.999991894,94.28347778,In,94.28347778,NA,In,In,In,
0,4475,000000024371.jpg,pizza,airplane,0.994332194,-92.99201965,Out,NA,-92.99201965,Out,Out,Out,
0,4476,000000092366.jpg,car,airplane,0.999871492,-66.47650146,Out,NA,-66.47650146,Out,Out,Out,
0,4477,000000194336.jpg,car,airplane,0.90092361,-75.38206482,Out,NA,-75.38206482,Out,Out,Out,
0,4478,000000386784.jpg,car,airplane,0.983521104,-140.8385162,Out,NA,-140.8385162,Out,Out,Out,
0,4479,000000024149.jpg,laptop,airplane,0.999381304,-55.45018005,Out,NA,-55.45018005,Out,Out,Out,
0,4480,000000458485.jpg,car,airplane,0.999986291,-100.6337433,Out,NA,-100.6337433,Out,Out,Out,
0,4481,000000126657.jpg,car,horse,0.999296904,-5.682647705,Out,NA,-5.682647705,In,In,In,
0,4482,000000096557.jpg,car,horse,0.998768747,-22.0166626,Out,NA,-22.0166626,Out,Out,In,
0,4483,000000360064.jpg,car,airplane,0.999949217,-53.43034363,Out,NA,-53.43034363,Out,Out,Out,
0,4484,000000259049.jpg,car,horse,0.975875914,-0.010391235,Out,NA,-0.010391235,In,In,In,
0,4485,000000022874.jpg,dog,airplane,0.947452903,-104.7206268,Out,NA,-104.7206268,Out,Out,Out,
0,4486,000000212787.jpg,book,horse,0.999926925,-74.92965698,Out,NA,-74.92965698,Out,Out,Out,
0,4487,000000026730.jpg,car,horse,0.997842908,-78.19116211,Out,NA,-78.19116211,Out,Out,Out,
0,4488,000000324688.jpg,car,horse,0.888288379,-107.9530334,Out,NA,-107.9530334,Out,Out,Out,
0,4489,000000358492.jpg,dog,horse,0.803422332,-23.11911011,Out,NA,-23.11911011,Out,Out,In,
0,4490,000000322795.jpg,car,horse,0.999942899,-54.03094482,Out,NA,-54.03094482,Out,Out,Out,
0,4491,000000121613.jpg,cat,horse,0.999988794,-88.0977478,Out,NA,-88.0977478,Out,Out,Out,
0,4492,000000424532.jpg,laptop,airplane,0.999983788,-72.05531311,Out,NA,-72.05531311,Out,Out,Out,
0,4493,000000415874.jpg,pizza,horse,0.657623231,-93.10379028,Out,NA,-93.10379028,Out,Out,Out,
0,4494,000000391829.jpg,horse,horse,0.999999762,78.46896362,In,78.46896362,NA,In,In,In,
0,4495,000000130506.jpg,cat,airplane,0.546678126,-37.62333679,Out,NA,-37.62333679,Out,Out,In,
0,4496,000000137938.jpg,pizza,airplane,0.980505645,-82.39414978,Out,NA,-82.39414978,Out,Out,Out,
0,4497,000000024385.jpg,laptop,airplane,0.999999881,-100.6803741,Out,NA,-100.6803741,Out,Out,Out,
0,4498,000000160893.jpg,car,airplane,0.999186575,-132.5703888,Out,NA,-132.5703888,Out,Out,Out,
0,4499,000000204375.jpg,horse,horse,0.999999762,-30.51785278,In,-30.51785278,NA,Out,Out,In,
0,4500,000000160031.jpg,car,horse,0.968748212,-54.65968323,Out,NA,-54.65968323,Out,Out,Out,
0,4501,000000572825.jpg,dog,horse,0.999999523,-107.1224976,Out,NA,-107.1224976,Out,Out,Out,
0,4502,000000310442.jpg,cat,horse,0.82622844,-93.30671692,Out,NA,-93.30671692,Out,Out,Out,
0,4503,000000186734.jpg,book,horse,0.592692852,-100.8029785,Out,NA,-100.8029785,Out,Out,Out,
0,4504,000000203859.jpg,book,airplane,0.862821877,-92.36262512,Out,NA,-92.36262512,Out,Out,Out,
0,4505,000000072030.jpg,airplane,airplane,1,27.54060364,In,27.54060364,NA,In,In,In,
0,4506,000000441458.jpg,dog,horse,0.998630822,-108.2637634,Out,NA,-108.2637634,Out,Out,Out,
0,4507,000000383780.jpg,dog,horse,0.997861207,-60.45414734,Out,NA,-60.45414734,Out,Out,Out,
0,4508,000000482563.jpg,horse,horse,0.999999881,51.51021576,In,51.51021576,NA,In,In,In,
0,4509,000000490857.jpg,zebra,horse,0.999899268,53.94078827,Out,NA,53.94078827,In,In,In,
0,4510,000000236824.jpg,cat,horse,0.811649919,-107.5478821,Out,NA,-107.5478821,Out,Out,Out,
0,4511,000000093034.jpg,car,horse,0.999999762,-98.13916016,Out,NA,-98.13916016,Out,Out,Out,
0,4512,000000367048.jpg,cake,airplane,0.973497987,-92.76139832,Out,NA,-92.76139832,Out,Out,Out,
0,4513,000000071845.jpg,cat,horse,1,-99.52618408,Out,NA,-99.52618408,Out,Out,Out,
0,4514,000000318071.jpg,dog,horse,0.996045172,-93.01200867,Out,NA,-93.01200867,Out,Out,Out,
0,4515,000000190018.jpg,car,horse,0.517614186,-78.97299194,Out,NA,-78.97299194,Out,Out,Out,
0,4516,000000514457.jpg,book,horse,0.907496572,-67.20477295,Out,NA,-67.20477295,Out,Out,Out,
0,4517,000000097667.jpg,cake,airplane,0.999994278,-164.8219147,Out,NA,-164.8219147,Out,Out,Out,
0,4518,000000187098.jpg,pizza,airplane,0.973601639,-93.80406189,Out,NA,-93.80406189,Out,Out,Out,
0,4519,000000236884.jpg,pizza,airplane,0.975579023,-154.6774445,Out,NA,-154.6774445,Out,Out,Out,
0,4520,000000058517.jpg,car,airplane,0.848757625,-27.81123352,Out,NA,-27.81123352,Out,Out,In,
0,4521,000000061779.jpg,car,horse,0.600468874,-57.28904724,Out,NA,-57.28904724,Out,Out,Out,
0,4522,000000060325.jpg,car,airplane,0.996450543,-122.9783783,Out,NA,-122.9783783,Out,Out,Out,
0,4523,000000517830.jpg,car,airplane,0.999969721,-37.09629822,Out,NA,-37.09629822,Out,Out,In,
0,4524,000000048332.jpg,cake,airplane,0.999680161,-164.5873566,Out,NA,-164.5873566,Out,Out,Out,
0,4525,000000048050.jpg,cake,horse,0.843640387,-91.70986938,Out,NA,-91.70986938,Out,Out,Out,
0,4526,000000171208.jpg,airplane,airplane,0.96203196,-12.82780457,In,-12.82780457,NA,In,In,In,
0,4527,000000039900.jpg,horse,horse,1,66.99345398,In,66.99345398,NA,In,In,In,
0,4528,000000138155.jpg,zebra,horse,0.99863559,73.02626801,Out,NA,73.02626801,In,In,In,
0,4529,000000081387.jpg,cake,airplane,0.999851108,-76.62239075,Out,NA,-76.62239075,Out,Out,Out,
0,4530,000000031142.jpg,cake,airplane,0.999191701,-133.9731293,Out,NA,-133.9731293,Out,Out,Out,
0,4531,000000325720.jpg,car,airplane,0.999999642,-29.38308716,Out,NA,-29.38308716,Out,Out,In,
0,4532,000000539008.jpg,cat,horse,1,-34.69577026,Out,NA,-34.69577026,Out,Out,In,
0,4533,000000031838.jpg,dog,airplane,0.527849317,-123.3460236,Out,NA,-123.3460236,Out,Out,Out,
0,4534,000000484531.jpg,car,horse,0.992411554,-71.42022705,Out,NA,-71.42022705,Out,Out,Out,
0,4535,000000318204.jpg,horse,horse,0.523173213,-55.61581421,In,-55.61581421,NA,Out,Out,Out,
0,4536,000000130366.jpg,car,horse,0.795264125,-47.01231384,Out,NA,-47.01231384,Out,Out,In,
0,4537,000000260566.jpg,book,airplane,0.999895692,-148.4241791,Out,NA,-148.4241791,Out,Out,Out,
0,4538,000000520764.jpg,car,horse,0.999902844,8.470336914,Out,NA,8.470336914,In,In,In,
0,4539,000000449469.jpg,horse,airplane,0.999872684,-56.22962952,In,-56.22962952,NA,Out,Out,Out,
0,4540,000000408192.jpg,book,airplane,0.964462996,-62.08918762,Out,NA,-62.08918762,Out,Out,Out,
0,4541,000000114184.jpg,cake,airplane,0.699218333,-128.6613617,Out,NA,-128.6613617,Out,Out,Out,
0,4542,000000243957.jpg,cat,airplane,0.999998808,-107.7050018,Out,NA,-107.7050018,Out,Out,Out,
0,4543,000000113975.jpg,dog,horse,0.570549369,-122.9115295,Out,NA,-122.9115295,Out,Out,Out,
0,4544,000000072769.jpg,cake,horse,0.999554813,-102.8443909,Out,NA,-102.8443909,Out,Out,Out,
0,4545,000000007781.jpg,cat,horse,0.999539971,-110.7081299,Out,NA,-110.7081299,Out,Out,Out,
0,4546,000000555390.jpg,car,airplane,1,29.6940155,Out,NA,29.6940155,In,In,In,
0,4547,000000220221.jpg,book,airplane,0.959016323,-130.5876617,Out,NA,-130.5876617,Out,Out,Out,
0,4548,000000026783.jpg,car,airplane,1,-100.9198761,Out,NA,-100.9198761,Out,Out,Out,
0,4549,000000465859.jpg,pizza,horse,0.955951393,-94.21258545,Out,NA,-94.21258545,Out,Out,Out,
0,4550,000000163091.jpg,airplane,airplane,0.999999523,-7.391952515,In,-7.391952515,NA,In,In,In,
0,4551,000000322029.jpg,car,horse,0.999989629,101.7141418,Out,NA,101.7141418,In,In,In,
0,4552,000000284772.jpg,dog,airplane,0.99404943,-135.7236481,Out,NA,-135.7236481,Out,Out,Out,
0,4553,000000415821.jpg,zebra,horse,0.999782264,89.30825806,Out,NA,89.30825806,In,In,In,
0,4554,000000417373.jpg,book,airplane,0.999875784,-22.10649109,Out,NA,-22.10649109,Out,Out,In,
0,4555,000000097330.jpg,laptop,airplane,0.999999762,-88.69535828,Out,NA,-88.69535828,Out,Out,Out,
0,4556,000000374846.jpg,laptop,airplane,0.999999642,-160.9583282,Out,NA,-160.9583282,Out,Out,Out,
0,4557,000000432522.jpg,laptop,airplane,0.999434173,-32.33253479,Out,NA,-32.33253479,Out,Out,In,
0,4558,000000007669.jpg,pizza,airplane,0.514172435,-98.59996033,Out,NA,-98.59996033,Out,Out,Out,
0,4559,000000227577.jpg,laptop,horse,0.999504447,-69.87493896,Out,NA,-69.87493896,Out,Out,Out,
0,4560,000000321886.jpg,car,horse,1,-61.4173584,Out,NA,-61.4173584,Out,Out,Out,
0,4561,000000025453.jpg,car,airplane,0.999979258,-48.89704895,Out,NA,-48.89704895,Out,Out,In,
0,4562,000000530713.jpg,pizza,airplane,0.99999702,-110.558609,Out,NA,-110.558609,Out,Out,Out,
0,4563,000000524286.jpg,laptop,airplane,0.990335822,-46.32148743,Out,NA,-46.32148743,Out,Out,In,
0,4564,000000515755.jpg,book,horse,0.995518267,-58.59951782,Out,NA,-58.59951782,Out,Out,Out,
0,4565,000000113745.jpg,pizza,airplane,0.933872819,-129.8863068,Out,NA,-129.8863068,Out,Out,Out,
0,4566,000000016359.jpg,pizza,horse,0.998406351,-97.23291016,Out,NA,-97.23291016,Out,Out,Out,
0,4567,000000023434.jpg,cake,airplane,0.92770654,-125.8589325,Out,NA,-125.8589325,Out,Out,Out,
0,4568,000000031041.jpg,cake,airplane,0.980729759,-103.1873932,Out,NA,-103.1873932,Out,Out,Out,
0,4569,000000047235.jpg,horse,horse,0.999969244,-90.11105347,In,-90.11105347,NA,Out,Out,Out,
0,4570,000000490507.jpg,cat,horse,0.999979496,-72.08415222,Out,NA,-72.08415222,Out,Out,Out,
0,4571,000000178971.jpg,dog,airplane,0.999999762,-72.02531433,Out,NA,-72.02531433,Out,Out,Out,
0,4572,000000474026.jpg,dog,horse,0.999999404,-132.2218628,Out,NA,-132.2218628,Out,Out,Out,
0,4573,000000352680.jpg,car,airplane,0.999856591,-91.42384338,Out,NA,-91.42384338,Out,Out,Out,
0,4574,000000178812.jpg,pizza,airplane,0.999239326,-81.14118958,Out,NA,-81.14118958,Out,Out,Out,
0,4575,000000441992.jpg,cake,horse,0.997824073,-136.0897522,Out,NA,-136.0897522,Out,Out,Out,
0,4576,000000399791.jpg,book,airplane,0.993524551,-74.98878479,Out,NA,-74.98878479,Out,Out,Out,
0,4577,000000237355.jpg,book,airplane,0.980065644,-117.5450897,Out,NA,-117.5450897,Out,Out,Out,
0,4578,000000178901.jpg,book,horse,0.999926567,-81.64273071,Out,NA,-81.64273071,Out,Out,Out,
0,4579,000000423161.jpg,car,airplane,0.99978441,-65.71942139,Out,NA,-65.71942139,Out,Out,Out,
0,4580,000000384852.jpg,horse,horse,0.999700427,10.49456787,In,10.49456787,NA,In,In,In,
0,4581,000000482672.jpg,dog,horse,0.998025894,-105.5304565,Out,NA,-105.5304565,Out,Out,Out,
0,4582,000000245582.jpg,pizza,horse,0.998434126,-110.7108154,Out,NA,-110.7108154,Out,Out,Out,
0,4583,000000321753.jpg,car,horse,0.838717043,-79.15585327,Out,NA,-79.15585327,Out,Out,Out,
0,4584,000000432161.jpg,cake,horse,0.786555946,-72.50454712,Out,NA,-72.50454712,Out,Out,Out,
0,4585,000000449134.jpg,cat,horse,0.957331538,-120.6769409,Out,NA,-120.6769409,Out,Out,Out,
0,4586,000000178616.jpg,dog,horse,0.992489576,-100.7154541,Out,NA,-100.7154541,Out,Out,Out,
0,4587,000000514732.jpg,airplane,airplane,1,76.19934082,In,76.19934082,NA,In,In,In,
0,4588,000000571989.jpg,dog,horse,1,-102.9104004,Out,NA,-102.9104004,Out,Out,Out,
0,4589,000000163112.jpg,car,airplane,0.999979377,-98.74662781,Out,NA,-98.74662781,Out,Out,Out,
